Matrix Name,cd_perf (ms),cusparse_perf (ms)
d_pretok,0.0130,0.0216
darcy003,0.0186,0.0275
data,0.0069,0.0135
dataset12mfeatfactors_10NN,0.0062,0.0133
dataset16mfeatkarhunen_10NN,0.0061,0.0132
dataset18mfeatmorphological_10NN,0.0062,0.0130
dataset20mfeatpixel_10NN,0.0062,0.0126
dataset22mfeatzernike_10NN,0.0063,0.0128
dawson5,0.0081,0.0178
dblp-2010,0.0295,0.0268
dc1,0.0153,0.0186
dc2,0.0152,0.0182
dc3,0.0153,0.0184
de2010,0.0100,0.0157
debr,0.0376,0.0437
delaunay_n10,0.0071,0.0127
delaunay_n11,0.0074,0.0129
delaunay_n12,0.0074,0.0139
delaunay_n13,0.0076,0.0140
delaunay_n14,0.0077,0.0144
delaunay_n15,0.0080,0.0156
delaunay_n16,0.0085,0.0159
delaunay_n17,0.0097,0.0177
delaunay_n18,0.0124,0.0219
delaunay_n19,0.0186,0.0318
delaunay_n20,0.0499,0.0546
delaunay_n21,0.0889,0.0928
delaunay_n22,0.1676,0.1877
delaunay_n23,0.3250,0.3740
delaunay_n24,0.6454,0.7462
dendrimer,0.0055,0.0133
denormal,0.0087,0.0187
dermatology_5NN,0.0071,0.0126
descriptor_xingo6u,0.0150,0.0156
dgreen,0.4809,0.4358
diag,0.0106,0.0140
dictionary28,0.0285,0.0193
dielFilterV2clx,0.1205,0.1690
dielFilterV2real,0.2245,0.3129
dielFilterV3clx,0.1490,0.2365
dielFilterV3real,0.3913,0.6124
dixmaanl,0.0090,0.0158
dtoc,0.0219,0.0162
dw1024,0.0086,0.0130
dw2048,0.0087,0.0132
dw256A,0.0085,0.0132
dw256B,0.0084,0.0126
dw4096,0.0086,0.0143
dw8192,0.0084,0.0142
dwa512,0.0085,0.0129
dwb512,0.0085,0.0129
dwg961a,0.0084,0.0132
dwg961b,0.0060,0.0127
dwt_1005,0.0063,0.0128
dwt_1007,0.0059,0.0127
dwt_1242,0.0071,0.0127
dwt_162,0.0058,0.0118
dwt_193,0.0048,0.0122
dwt_198,0.0059,0.0117
dwt_209,0.0058,0.0119
dwt_221,0.0059,0.0119
dwt_245,0.0061,0.0117
dwt_2680,0.0060,0.0131
dwt_307,0.0060,0.0127
dwt_310,0.0069,0.0126
dwt_346,0.0062,0.0128
dwt_361,0.0058,0.0126
dwt_419,0.0059,0.0123
dwt_492,0.0073,0.0125
dwt_503,0.0059,0.0123
dwt_512,0.0076,0.0124
dwt_592,0.0058,0.0125
dwt_607,0.0060,0.0130
dwt_758,0.0069,0.0126
dwt_869,0.0059,0.0129
dwt_878,0.0060,0.0126
dwt_918,0.0059,0.0126
dwt_992,0.0056,0.0124
dynamicSoaringProblem_1,0.0067,0.0133
dynamicSoaringProblem_2,0.0089,0.0132
dynamicSoaringProblem_3,0.0100,0.0135
dynamicSoaringProblem_4,0.0106,0.0140
dynamicSoaringProblem_5,0.0119,0.0141
dynamicSoaringProblem_6,0.0110,0.0139
dynamicSoaringProblem_7,0.0121,0.0139
dynamicSoaringProblem_8,0.0121,0.0140
e40r0100,0.0063,0.0160
ecl32,0.0129,0.0164
ecology1,0.0415,0.0478
ecology2,0.0414,0.0478
email-Enron,0.0153,0.0172
email-Eu-core-temporal,0.0063,0.0130
email-Eu-core,0.0081,0.0130
email-EuAll,0.0359,0.0242
email,0.0079,0.0134
engine,0.0201,0.0399
enron,0.0263,0.0194
epb0,0.0094,0.0138
epb1,0.0074,0.0143
epb2,0.0075,0.0146
epb3,0.0088,0.0163
eris1176,0.0071,0.0133
eu-2005,0.1490,0.1317
europe_osm,1.4741,1.3312
eurqsa,0.0080,0.0140
ex1,0.0049,0.0118
ex10,0.0051,0.0135
ex10hs,0.0052,0.0132
ex11,0.0073,0.0184
ex12,0.0050,0.0131
ex13,0.0054,0.0133
ex14,0.0059,0.0135
ex15,0.0062,0.0135
ex18,0.0067,0.0138
ex19,0.0068,0.0146
ex2,0.0053,0.0126
ex20,0.0054,0.0137
ex21,0.0050,0.0129
ex22,0.0051,0.0126
ex23,0.0053,0.0126
ex24,0.0052,0.0133
ex25,0.0053,0.0126
ex26,0.0053,0.0136
ex27,0.0057,0.0129
ex28,0.0050,0.0133
ex29,0.0072,0.0134
ex3,0.0053,0.0129
ex31,0.0053,0.0135
ex32,0.0059,0.0128
ex33,0.0061,0.0130
ex35,0.0068,0.0149
ex36,0.0058,0.0136
ex37,0.0081,0.0137
ex3sta1,0.0072,0.0170
ex4,0.0051,0.0130
ex40,0.0063,0.0156
ex6,0.0052,0.0127
ex7,0.0053,0.0127
ex8,0.0052,0.0130
ex9,0.0052,0.0131
exdata_1,0.0212,0.0302
extr1,0.0097,0.0137
extr1b,0.0100,0.0139
fcondp2,0.0541,0.0837
fd12,0.0106,0.0144
fd15,0.0109,0.0151
fd18,0.0106,0.0151
fe_4elt2,0.0086,0.0143
fe_body,0.0082,0.0153
fe_ocean,0.0107,0.0176
fe_rotor,0.0140,0.0240
fe_sphere,0.0072,0.0149
fe_tooth,0.0095,0.0183
fem_filter,0.0118,0.0241
fem_hifreq_circuit,0.1021,0.1390
filter2D,0.0072,0.0125
filter3D,0.0161,0.0284
finan512,0.0090,0.0166
finance256,0.0082,0.0151
fl2010,0.0227,0.0327
flickr,0.2433,0.1244
flowmeter0,0.0073,0.0143
flowmeter5,0.0072,0.0138
foldoc,0.0068,0.0146
football,0.0047,0.0117
ford1,0.0089,0.0150
ford2,0.0099,0.0166
fp,0.0080,0.0177
fpga_dcop_01,0.0084,0.0130
fpga_dcop_02,0.0085,0.0129
fpga_dcop_03,0.0085,0.0131
fpga_dcop_04,0.0086,0.0133
fpga_dcop_05,0.0085,0.0130
fpga_dcop_06,0.0084,0.0127
fpga_dcop_07,0.0084,0.0129
fpga_dcop_08,0.0084,0.0130
fpga_dcop_09,0.0084,0.0129
fpga_dcop_10,0.0085,0.0133
fpga_dcop_11,0.0084,0.0130
fpga_dcop_12,0.0084,0.0131
fpga_dcop_13,0.0084,0.0130
fpga_dcop_14,0.0085,0.0132
fpga_dcop_15,0.0084,0.0130
fpga_dcop_16,0.0086,0.0133
fpga_dcop_17,0.0083,0.0130
fpga_dcop_18,0.0084,0.0128
fpga_dcop_19,0.0084,0.0128
fpga_dcop_20,0.0084,0.0129
fpga_dcop_21,0.0084,0.0128
fpga_dcop_22,0.0084,0.0131
fpga_dcop_23,0.0085,0.0132
fpga_dcop_24,0.0086,0.0132
fpga_dcop_25,0.0085,0.0134
fpga_dcop_26,0.0084,0.0132
fpga_dcop_27,0.0085,0.0134
fpga_dcop_28,0.0085,0.0130
fpga_dcop_29,0.0084,0.0130
fpga_dcop_30,0.0086,0.0132
fpga_dcop_31,0.0085,0.0129
fpga_dcop_32,0.0084,0.0132
fpga_dcop_33,0.0084,0.0130
fpga_dcop_34,0.0085,0.0134
fpga_dcop_35,0.0084,0.0130
fpga_dcop_36,0.0084,0.0130
fpga_dcop_37,0.0085,0.0131
fpga_dcop_38,0.0084,0.0130
fpga_dcop_39,0.0084,0.0130
fpga_dcop_40,0.0084,0.0130
fpga_dcop_41,0.0085,0.0131
fpga_dcop_42,0.0086,0.0131
fpga_dcop_43,0.0084,0.0128
fpga_dcop_44,0.0085,0.0130
fpga_dcop_45,0.0084,0.0130
fpga_dcop_46,0.0084,0.0129
fpga_dcop_47,0.0084,0.0132
fpga_dcop_48,0.0083,0.0130
fpga_dcop_49,0.0084,0.0129
fpga_dcop_50,0.0086,0.0131
fpga_dcop_51,0.0084,0.0130
fpga_trans_01,0.0073,0.0132
fpga_trans_02,0.0073,0.0134
freeFlyingRobot_1,0.0070,0.0130
freeFlyingRobot_10,0.0112,0.0147
freeFlyingRobot_11,0.0118,0.0148
freeFlyingRobot_12,0.0125,0.0142
freeFlyingRobot_13,0.0118,0.0148
freeFlyingRobot_14,0.0109,0.0146
freeFlyingRobot_15,0.0110,0.0146
freeFlyingRobot_16,0.0127,0.0143
freeFlyingRobot_2,0.0072,0.0127
freeFlyingRobot_3,0.0081,0.0133
freeFlyingRobot_4,0.0089,0.0135
freeFlyingRobot_5,0.0092,0.0140
freeFlyingRobot_6,0.0089,0.0145
freeFlyingRobot_7,0.0105,0.0138
freeFlyingRobot_8,0.0112,0.0147
freeFlyingRobot_9,0.0107,0.0145
fs_183_3,0.0067,0.0119
fs_183_4,0.0068,0.0121
fs_183_6,0.0066,0.0118
fs_541_1,0.0068,0.0121
fs_541_2,0.0068,0.0124
fs_541_3,0.0070,0.0124
fs_541_4,0.0069,0.0129
fs_680_1,0.0081,0.0129
fs_680_2,0.0082,0.0128
fs_680_3,0.0083,0.0129
fs_760_1,0.0062,0.0125
fs_760_2,0.0061,0.0125
fs_760_3,0.0061,0.0125
fullb,0.0569,0.0864
fv1,0.0067,0.0141
fv2,0.0065,0.0139
fv3,0.0065,0.0139
fxm3_6,0.0054,0.0135
fxm4_6,0.0084,0.0159
g3rmt3m3,0.0052,0.0141
g7jac010,0.0078,0.0134
g7jac010sc,0.0079,0.0136
g7jac020,0.0084,0.0141
g7jac020sc,0.0084,0.0140
g7jac040,0.0080,0.0145
g7jac040sc,0.0081,0.0148
g7jac050sc,0.0084,0.0148
g7jac060,0.0086,0.0156
g7jac060sc,0.0086,0.0154
g7jac080,0.0089,0.0156
g7jac080sc,0.0089,0.0157
g7jac100,0.0101,0.0165
g7jac100sc,0.0099,0.0163
g7jac120,0.0102,0.0167
g7jac120sc,0.0101,0.0165
g7jac140,0.0096,0.0178
g7jac140sc,0.0096,0.0177
g7jac160,0.0100,0.0183
g7jac160sc,0.0099,0.0183
g7jac180,0.0104,0.0182
g7jac180sc,0.0105,0.0184
g7jac200,0.0111,0.0198
g7jac200sc,0.0111,0.0197
ga2010,0.0151,0.0227
garon1,0.0052,0.0138
garon2,0.0060,0.0154
gas_sensor,0.0092,0.0220
gearbox,0.0461,0.0712
gemat11,0.0076,0.0141
gemat12,0.0077,0.0140
geom,0.0132,0.0149
germany_osm,0.3478,0.3049
goddardRocketProblem_1,0.0069,0.0127
goddardRocketProblem_2,0.0069,0.0127
goodwin,0.0064,0.0145
gr_30_30,0.0061,0.0128
graham1,0.0073,0.0150
gre_1107,0.0084,0.0129
gre_343,0.0072,0.0119
gre_512,0.0086,0.0126
great-britain_osm,0.2249,0.1990
grid2,0.0097,0.0139
grid2_dual,0.0097,0.0135
gridgena,0.0080,0.0161
gsm_106857,0.1324,0.1623
gupta1,0.0139,0.0257
gupta2,0.0207,0.0424
gupta3,0.0687,0.0844
gyro,0.0077,0.0185
gyro_k,0.0077,0.0186
gyro_m,0.0071,0.0158
halfb,0.0589,0.0901
hangGlider_1,0.0064,0.0123
hangGlider_2,0.0119,0.0128
hangGlider_3,0.0117,0.0145
hangGlider_4,0.0119,0.0146
hangGlider_5,0.0122,0.0146
har_10NN,0.0069,0.0144
hcircuit,0.0118,0.0169
heart1,0.0082,0.0183
heart2,0.0069,0.0160
heart3,0.0070,0.0160
helm2d03,0.0162,0.0280
helm3d01,0.0092,0.0174
hep-th,0.0134,0.0155
hi2010,0.0100,0.0149
higgs-twitter,0.1282,0.1397
hollywood-2009,0.6659,0.8383
hood,0.0538,0.0806
hor_131,0.0061,0.0122
hugebubbles-00000,0.6023,0.5667
hugebubbles-00010,0.8604,0.7789
hugebubbles-00020,0.9041,0.8134
hugetrace-00000,0.1505,0.1430
hugetrace-00010,0.4087,0.3739
hugetrace-00020,0.5777,0.5294
hugetric-00000,0.1863,0.1794
hugetric-00010,0.2415,0.2253
hugetric-00020,0.2617,0.2428
human_gene1,0.1408,0.1808
human_gene2,0.1020,0.1511
hvdc1,0.0094,0.0149
hvdc2,0.0117,0.0203
hydr1,0.0092,0.0141
hydr1c,0.0093,0.0144
iChem_Jacobian,0.0189,0.0362
ia2010,0.0134,0.0201
ibm_matrix_2,0.0096,0.0182
id2010,0.0130,0.0187
ifiss_mat,0.0153,0.0327
igbt3,0.0057,0.0147
il2010,0.0218,0.0325
imagesensor,0.0115,0.0232
impcol_d,0.0085,0.0125
impcol_e,0.0063,0.0122
in-2004,0.1170,0.1200
in2010,0.0148,0.0225
indianpines_10NN,0.0066,0.0143
indochina-2004,0.9465,1.3011
init_adder1,0.0091,0.0134
inlet,0.0060,0.0149
inline_1,0.1620,0.2623
ins2,0.0175,0.0496
internet,0.0322,0.0226
invextr1_new,0.0104,0.0244
iprob,0.0289,0.0142
iris_dataset_30NN,0.0049,0.0123
it-2004,5.3756,7.8011
italy_osm,0.1918,0.1682
jagmesh1,0.0070,0.0126
jagmesh2,0.0069,0.0123
jagmesh3,0.0071,0.0134
jagmesh4,0.0070,0.0129
jagmesh5,0.0067,0.0128
jagmesh6,0.0072,0.0133
jagmesh7,0.0068,0.0131
jagmesh8,0.0070,0.0127
jagmesh9,0.0071,0.0132
jan99jac020,0.0091,0.0142
jan99jac020sc,0.0092,0.0143
jan99jac040,0.0089,0.0145
jan99jac040sc,0.0089,0.0145
jan99jac060,0.0090,0.0148
jan99jac060sc,0.0091,0.0149
jan99jac080,0.0091,0.0154
jan99jac080sc,0.0091,0.0155
jan99jac100,0.0093,0.0158
jan99jac100sc,0.0094,0.0158
jan99jac120,0.0097,0.0162
jan99jac120sc,0.0097,0.0161
jazz,0.0053,0.0122
jnlbrng1,0.0087,0.0155
jpwh_991,0.0072,0.0123
juba40k,0.0147,0.0160
k1_san,0.0104,0.0167
k3plates,0.0058,0.0152
k49_norm_10NN,0.0145,0.0232
kim1,0.0078,0.0173
kim2,0.0584,0.0797
kineticBatchReactor_1,0.0076,0.0138
kineticBatchReactor_2,0.0100,0.0141
kineticBatchReactor_3,0.0092,0.0137
kineticBatchReactor_4,0.0091,0.0145
kineticBatchReactor_5,0.0096,0.0142
kineticBatchReactor_6,0.0126,0.0141
kineticBatchReactor_7,0.0087,0.0138
kineticBatchReactor_8,0.0112,0.0143
kineticBatchReactor_9,0.0135,0.0145
kkt_power,0.1120,0.1229
kmer_A2a,6.5751,6.5827
kmer_P1a,5.3581,5.3397
kmer_U1a,2.5800,2.5378
kmer_V1r,6.5511,6.1040
kmer_V2a,2.1010,2.0661
kmnist_norm_10NN,0.0080,0.0153
kron_g500-logn16,0.0430,0.0546
kron_g500-logn17,0.1075,0.1154
kron_g500-logn18,0.2256,0.2357
kron_g500-logn19,0.4750,0.4971
kron_g500-logn20,0.9852,1.0418
kron_g500-logn21,2.0409,2.1858
ks2010,0.0140,0.0204
ky2010,0.0121,0.0189
la2010,0.0142,0.0206
laminar_duct3D,0.0296,0.0361
language,0.0195,0.0231
largebasis,0.0356,0.0457
laser,0.0107,0.0142
ldoor,0.2048,0.2951
lhr01,0.0076,0.0131
lhr02,0.0080,0.0140
lhr04,0.0070,0.0144
lhr04c,0.0069,0.0139
lhr07,0.0083,0.0137
lhr07c,0.0085,0.0139
lhr10,0.0086,0.0152
lhr10c,0.0085,0.0150
lhr11,0.0095,0.0146
lhr11c,0.0095,0.0150
lhr14,0.0090,0.0149
lhr14c,0.0089,0.0149
lhr17,0.0108,0.0151
lhr17c,0.0108,0.0152
lhr34,0.0111,0.0165
lhr34c,0.0112,0.0170
lhr71,0.0141,0.0201
lhr71c,0.0141,0.0202
li,0.0081,0.0201
light_in_tissue,0.0071,0.0152
linverse,0.0071,0.0142
ljournal-2008,0.6010,0.6519
lns_3937,0.0076,0.0136
lns_511,0.0074,0.0128
lnsp3937,0.0073,0.0136
lnsp_511,0.0075,0.0130
loc-Brightkite,0.0198,0.0191
loc-Gowalla,0.0303,0.0318
lock1074,0.0056,0.0131
lock2232,0.0051,0.0131
lock3491,0.0053,0.0137
lock_700,0.0052,0.0129
lowThrust_1,0.0065,0.0129
lowThrust_10,0.0090,0.0156
lowThrust_11,0.0101,0.0150
lowThrust_12,0.0114,0.0149
lowThrust_13,0.0108,0.0153
lowThrust_2,0.0086,0.0136
lowThrust_3,0.0082,0.0142
lowThrust_4,0.0082,0.0151
lowThrust_5,0.0105,0.0149
lowThrust_6,0.0112,0.0149
lowThrust_7,0.0110,0.0159
lowThrust_8,0.0103,0.0158
lowThrust_9,0.0092,0.0153
lp1,3.4951,0.0244
lpl1,0.0089,0.0160
lshp1009,0.0071,0.0128
lshp1270,0.0068,0.0130
lshp1561,0.0069,0.0126
lshp1882,0.0068,0.0128
lshp2233,0.0069,0.0136
lshp2614,0.0067,0.0130
lshp3025,0.0068,0.0134
lshp3466,0.0071,0.0141
lshp_265,0.0066,0.0118
lshp_406,0.0068,0.0123
lshp_577,0.0068,0.0122
lshp_778,0.0066,0.0127
lund_a,0.0049,0.0121
lund_b,0.0049,0.0120
lung1,0.0080,0.0133
lung2,0.0102,0.0165
luxembourg_osm,0.0152,0.0171
m133-b3,0.0109,0.0183
m14b,0.0346,0.0489
m3plates,0.0296,0.0200
m_t1,0.0484,0.0804
ma2010,0.0134,0.0204
mac_econ_fwd500,0.0119,0.0201
mahindas,0.0079,0.0138
majorbasis,0.0101,0.0229
man_5976,0.0060,0.0141
marine1,0.0386,0.0505
mario001,0.0113,0.0161
mario002,0.0185,0.0274
mark3jac020,0.0086,0.0144
mark3jac020sc,0.0085,0.0140
mark3jac040,0.0089,0.0148
mark3jac040sc,0.0089,0.0148
mark3jac060,0.0087,0.0146
mark3jac060sc,0.0089,0.0147
mark3jac080,0.0093,0.0154
mark3jac080sc,0.0093,0.0155
mark3jac100,0.0091,0.0158
mark3jac100sc,0.0091,0.0157
mark3jac120,0.0090,0.0158
mark3jac120sc,0.0090,0.0157
mark3jac140,0.0092,0.0161
mark3jac140sc,0.0091,0.0159
matrix-new_3,0.0129,0.0254
matrix_9,0.0110,0.0238
mbeacxc,0.0059,0.0129
mbeaflw,0.0058,0.0126
mbeause,0.0070,0.0129
mc2depi,0.0158,0.0273
mcca,0.0054,0.0123
mcfe,0.0052,0.0125
md2010,0.0134,0.0196
me2010,0.0108,0.0165
meg1,0.0098,0.0138
meg4,0.0103,0.0137
memchip,0.1058,0.1119
memplus,0.0100,0.0149
mesh2e1,0.0069,0.0119
mesh2em5,0.0069,0.0119
mesh3e1,0.0068,0.0119
mesh3em5,0.0066,0.0123
mhd1280a,0.0051,0.0127
mhd1280b,0.0061,0.0128
mhd3200a,0.0051,0.0132
mhd3200b,0.0074,0.0131
mhd4800a,0.0053,0.0136
mhd4800b,0.0078,0.0136
mhda416,0.0050,0.0120
mhdb416,0.0075,0.0123
mi2010,0.0162,0.0245
mice_10NN,0.0061,0.0131
micromass_10NN,0.0057,0.0125
mimo28x28_system,0.0142,0.0149
mimo46x46_system,0.0141,0.0150
mimo8x8_system,0.0141,0.0150
minnesota,0.0124,0.0141
minsurfo,0.0088,0.0154
mip1,0.5547,0.0859
mixtank_new,0.0113,0.0261
mn2010,0.0143,0.0219
mnist_test_norm_10NN,0.0076,0.0152
mo2010,0.0169,0.0241
mono_500Hz,0.0264,0.0464
mosfet2,0.0104,0.0217
mouse_gene,0.1887,0.2297
mplate,0.0062,0.0138
ms2010,0.0127,0.0193
msc00726,0.0053,0.0128
msc01050,0.0055,0.0127
msc01440,0.0054,0.0126
msc04515,0.0054,0.0134
msc10848,0.0080,0.0196
msc23052,0.0079,0.0186
msdoor,0.0937,0.1381
mt2010,0.0122,0.0181
mult_dcop_01,0.0093,0.0158
mult_dcop_02,0.0094,0.0163
mult_dcop_03,0.0094,0.0163
mycielskian10,0.0057,0.0125
mycielskian11,0.0061,0.0133
mycielskian12,0.0071,0.0160
mycielskian13,0.0086,0.0187
mycielskian14,0.0910,0.0311
mycielskian15,0.2105,0.0924
mycielskian16,0.5026,0.2604
mycielskian17,1.1833,0.7266
mycielskian18,2.7808,2.1200
mycielskian19,6.7107,6.1950
mycielskian7,0.0047,0.0109
mycielskian8,0.0052,0.0118
mycielskian9,0.0053,0.0124
n3c6-b7,0.0061,0.0140
nasa1824,0.0051,0.0124
nasa2146,0.0051,0.0132
nasa2910,0.0057,0.0136
nasa4704,0.0054,0.0131
nasasrb,0.0110,0.0261
nc2010,0.0160,0.0228
ncvxbqp1,0.0088,0.0160
ncvxqp1,0.0100,0.0150
ncvxqp3,0.0131,0.0177
ncvxqp5,0.0115,0.0170
ncvxqp7,0.0131,0.0184
ncvxqp9,0.0112,0.0153
nd12k,0.0706,0.1066
nd2010,0.0118,0.0182
nd24k,0.1345,0.2010
nd3k,0.0148,0.0267
nd6k,0.0382,0.0570
ne2010,0.0130,0.0197
nemeth01,0.0068,0.0177
nemeth02,0.0060,0.0151
nemeth03,0.0060,0.0150
nemeth04,0.0060,0.0150
nemeth05,0.0060,0.0152
nemeth06,0.0060,0.0150
nemeth07,0.0061,0.0153
nemeth08,0.0061,0.0152
nemeth09,0.0061,0.0149
nemeth10,0.0061,0.0155
nemeth11,0.0059,0.0152
nemeth12,0.0059,0.0156
nemeth13,0.0061,0.0159
nemeth14,0.0062,0.0155
nemeth15,0.0064,0.0159
nemeth16,0.0067,0.0160
nemeth17,0.0068,0.0165
nemeth18,0.0068,0.0171
nemeth19,0.0071,0.0179
nemeth20,0.0072,0.0184
nemeth21,0.0077,0.0193
nemeth22,0.0078,0.0199
nemeth23,0.0080,0.0205
nemeth24,0.0082,0.0210
nemeth25,0.0082,0.0207
nemeth26,0.0083,0.0207
net100,0.0159,0.0264
net125,0.0168,0.0294
net150,0.0199,0.0325
net25,0.0108,0.0159
net4-1,0.0162,0.0268
net50,0.0122,0.0187
net75,0.0141,0.0228
netherlands_osm,0.0706,0.0542
netscience,0.0096,0.0137
netz4504,0.0115,0.0134
netz4504_dual,0.0096,0.0138
nh2010,0.0105,0.0163
nj2010,0.0134,0.0202
nlpkkt120,0.4328,0.5958
nlpkkt160,1.0227,1.4537
nlpkkt200,1.9805,2.8097
nlpkkt240,3.4140,4.8226
nlpkkt80,0.1341,0.1806
nm2010,0.0138,0.0205
nmos3,0.0067,0.0154
nnc1374,0.0076,0.0130
nnc261,0.0068,0.0119
nnc666,0.0075,0.0122
nopoly,0.0085,0.0144
nopss_11k,0.0140,0.0153
nos1,0.0058,0.0122
nos2,0.0084,0.0127
nos3,0.0057,0.0128
nos5,0.0057,0.0123
nos6,0.0084,0.0126
nos7,0.0069,0.0128
ns3Da,0.0145,0.0256
nv1,0.0139,0.0275
nv2,0.6738,0.7074
nv2010,0.0119,0.0183
nxp1,0.0240,0.0331
ny2010,0.0174,0.0270
obstclae,0.0093,0.0156
odepa400,0.0079,0.0124
offshore,0.0243,0.0395
oh2010,0.0172,0.0271
ohne2,0.0553,0.0855
oilpan,0.0144,0.0320
ok2010,0.0148,0.0226
olafu,0.0074,0.0180
olesnik0,0.0118,0.0181
olm1000,0.0087,0.0128
olm2000,0.0087,0.0130
olm500,0.0077,0.0125
olm5000,0.0086,0.0137
onera_dual,0.0097,0.0162
onetone1,0.0090,0.0160
onetone2,0.0087,0.0154
opt1,0.0098,0.0247
optdigits_10NN,0.0067,0.0143
or2010,0.0146,0.0216
orani678,0.0128,0.0147
orbitRaising_1,0.0070,0.0126
orbitRaising_2,0.0060,0.0127
orbitRaising_3,0.0061,0.0126
orbitRaising_4,0.0061,0.0128
orsirr_1,0.0069,0.0132
orsirr_2,0.0067,0.0126
orsreg_1,0.0070,0.0139
oscil_dcop_01,0.0084,0.0128
oscil_dcop_02,0.0083,0.0127
oscil_dcop_03,0.0084,0.0126
oscil_dcop_04,0.0083,0.0124
oscil_dcop_05,0.0084,0.0126
oscil_dcop_06,0.0083,0.0125
oscil_dcop_07,0.0084,0.0126
oscil_dcop_08,0.0084,0.0128
oscil_dcop_09,0.0083,0.0122
oscil_dcop_10,0.0083,0.0126
oscil_dcop_11,0.0082,0.0124
oscil_dcop_12,0.0083,0.0124
oscil_dcop_13,0.0084,0.0124
oscil_dcop_14,0.0083,0.0125
oscil_dcop_15,0.0084,0.0128
oscil_dcop_16,0.0084,0.0127
oscil_dcop_17,0.0083,0.0122
oscil_dcop_18,0.0084,0.0126
oscil_dcop_19,0.0082,0.0121
oscil_dcop_20,0.0083,0.0127
oscil_dcop_21,0.0084,0.0126
oscil_dcop_22,0.0084,0.0124
oscil_dcop_23,0.0084,0.0126
oscil_dcop_24,0.0084,0.0128
oscil_dcop_25,0.0084,0.0127
oscil_dcop_26,0.0082,0.0124
oscil_dcop_27,0.0082,0.0123
oscil_dcop_28,0.0082,0.0123
oscil_dcop_29,0.0084,0.0126
oscil_dcop_30,0.0083,0.0122
oscil_dcop_31,0.0083,0.0122
oscil_dcop_32,0.0084,0.0126
oscil_dcop_33,0.0083,0.0126
oscil_dcop_34,0.0082,0.0124
oscil_dcop_35,0.0082,0.0124
oscil_dcop_36,0.0082,0.0124
oscil_dcop_37,0.0084,0.0126
oscil_dcop_38,0.0084,0.0126
oscil_dcop_39,0.0082,0.0124
oscil_dcop_40,0.0082,0.0125
oscil_dcop_41,0.0083,0.0122
oscil_dcop_42,0.0084,0.0128
oscil_dcop_43,0.0082,0.0124
oscil_dcop_44,0.0082,0.0123
oscil_dcop_45,0.0083,0.0126
oscil_dcop_46,0.0084,0.0127
oscil_dcop_47,0.0083,0.0124
oscil_dcop_48,0.0083,0.0127
oscil_dcop_49,0.0083,0.0126
oscil_dcop_50,0.0083,0.0124
oscil_dcop_51,0.0083,0.0124
oscil_dcop_52,0.0082,0.0121
oscil_dcop_53,0.0082,0.0124
oscil_dcop_54,0.0083,0.0126
oscil_dcop_55,0.0084,0.0126
oscil_dcop_56,0.0084,0.0126
oscil_dcop_57,0.0084,0.0126
oscil_trans_01,0.0084,0.0122
p2p-Gnutella04,0.0122,0.0151
p2p-Gnutella05,0.0119,0.0155
p2p-Gnutella06,0.0111,0.0152
p2p-Gnutella08,0.0117,0.0152
p2p-Gnutella09,0.0124,0.0147
p2p-Gnutella24,0.0147,0.0163
p2p-Gnutella25,0.0139,0.0161
p2p-Gnutella30,0.0151,0.0167
p2p-Gnutella31,0.0159,0.0176
pa2010,0.0192,0.0295
packing-500x100x100-b050,0.1684,0.2106
para-10,0.0301,0.0471
para-4,0.0285,0.0468
para-5,0.0302,0.0472
para-6,0.0302,0.0473
para-7,0.0302,0.0474
para-8,0.0302,0.0472
para-9,0.0302,0.0474
parabolic_fem,0.0217,0.0365
patents,0.2139,0.2058
patents_main,0.0205,0.0223
pattern1,0.0542,0.0796
pcrystk02,0.0073,0.0182
pcrystk03,0.0090,0.0231
pct20stif,0.0118,0.0267
pdb1HYS,0.0167,0.0391
pde225,0.0062,0.0122
pde2961,0.0082,0.0134
pde900,0.0084,0.0129
pds10,0.0078,0.0147
pesa,0.0080,0.0140
pf2177,0.0082,0.0185
pfinan512,0.0088,0.0161
piston,0.0054,0.0133
pkustk01,0.0074,0.0181
pkustk02,0.0069,0.0174
pkustk03,0.0120,0.0276
pkustk04,0.0165,0.0371
pkustk05,0.0107,0.0247
pkustk06,0.0117,0.0266
pkustk07,0.0119,0.0274
pkustk08,0.0145,0.0311
pkustk09,0.0085,0.0203
pkustk10,0.0149,0.0367
pkustk11,0.0240,0.0452
pkustk12,0.0400,0.0629
pkustk13,0.0361,0.0553
pkustk14,0.0710,0.1202
plantsmargin_12NN,0.0060,0.0126
plantstexture_10NN,0.0063,0.0127
plat1919,0.0060,0.0127
plat362,0.0057,0.0123
plbuckle,0.0049,0.0132
pli,0.0081,0.0201
plsk1919,0.0106,0.0137
plskz362,0.0056,0.0120
poisson2D,0.0070,0.0121
poisson3Da,0.0077,0.0177
poisson3Db,0.0288,0.0386
polblogs,0.0075,0.0128
poli,0.0197,0.0146
poli3,0.0156,0.0158
poli4,0.0221,0.0170
poli_large,0.0193,0.0158
pores_2,0.0070,0.0127
pores_3,0.0072,0.0126
power,0.0127,0.0146
power197k,0.0258,0.0337
power9,0.0152,0.0259
powersim,0.0111,0.0148
pre2,0.0452,0.0520
preferentialAttachment,0.0204,0.0269
problem1,0.0072,0.0125
