Matrix Name,cd_perf (ms),cusparse_perf (ms)
cyl6,0.0071,0.0115
cz10228,0.0056,0.0094
cz1268,0.0052,0.0093
cz148,0.0048,0.0084
cz20468,0.0060,0.0096
cz2548,0.0052,0.0091
cz308,0.0048,0.0086
cz40948,0.0081,0.0104
cz5108,0.0052,0.0090
cz628,0.0049,0.0084
d_pretok,0.0129,0.0154
darcy003,0.0189,0.0212
data,0.0047,0.0089
dataset12mfeatfactors_10NN,0.0051,0.0088
dataset16mfeatkarhunen_10NN,0.0048,0.0086
dataset18mfeatmorphological_10NN,0.0048,0.0085
dataset20mfeatpixel_10NN,0.0049,0.0083
dataset22mfeatzernike_10NN,0.0050,0.0086
dawson5,0.0087,0.0127
dblp-2010,0.0286,0.0204
dc1,0.0161,0.0129
dc2,0.0161,0.0127
dc3,0.0160,0.0128
de2010,0.0067,0.0105
debr,0.0397,0.0356
delaunay_n10,0.0048,0.0086
delaunay_n11,0.0048,0.0088
delaunay_n12,0.0049,0.0092
delaunay_n13,0.0051,0.0091
delaunay_n14,0.0053,0.0092
delaunay_n15,0.0056,0.0098
delaunay_n16,0.0092,0.0105
delaunay_n17,0.0100,0.0117
delaunay_n18,0.0121,0.0156
delaunay_n19,0.0174,0.0242
delaunay_n20,0.0471,0.0472
delaunay_n21,0.0866,0.0844
delaunay_n22,0.1640,0.1731
delaunay_n23,0.3186,0.3548
delaunay_n24,0.6362,0.7148
dendrimer,0.0057,0.0091
denormal,0.0091,0.0129
dermatology_5NN,0.0046,0.0085
descriptor_xingo6u,0.0079,0.0106
dgreen,0.4968,0.4291
diag,0.0059,0.0099
dictionary28,0.0122,0.0139
dielFilterV2clx,0.1245,0.1622
dielFilterV2real,0.2260,0.3055
dielFilterV3clx,0.1513,0.2299
dielFilterV3real,0.3918,0.6052
dixmaanl,0.0058,0.0103
dtoc,0.0080,0.0112
dw1024,0.0048,0.0087
dw2048,0.0047,0.0085
dw256A,0.0048,0.0091
dw256B,0.0047,0.0089
dw4096,0.0050,0.0095
dw8192,0.0050,0.0093
dwa512,0.0046,0.0087
dwb512,0.0049,0.0088
dwg961a,0.0050,0.0090
dwg961b,0.0049,0.0090
dwt_1005,0.0050,0.0085
dwt_1007,0.0048,0.0084
dwt_1242,0.0051,0.0090
dwt_162,0.0047,0.0082
dwt_193,0.0047,0.0084
dwt_198,0.0046,0.0084
dwt_209,0.0046,0.0083
dwt_221,0.0045,0.0081
dwt_245,0.0046,0.0082
dwt_2680,0.0049,0.0088
dwt_307,0.0046,0.0086
dwt_310,0.0048,0.0088
dwt_346,0.0048,0.0086
dwt_361,0.0048,0.0090
dwt_419,0.0047,0.0086
dwt_492,0.0047,0.0085
dwt_503,0.0047,0.0086
dwt_512,0.0060,0.0085
dwt_592,0.0047,0.0089
dwt_607,0.0046,0.0086
dwt_758,0.0049,0.0086
dwt_869,0.0047,0.0089
dwt_878,0.0048,0.0088
dwt_918,0.0047,0.0088
dwt_992,0.0050,0.0084
dynamicSoaringProblem_1,0.0057,0.0090
dynamicSoaringProblem_2,0.0061,0.0090
dynamicSoaringProblem_3,0.0056,0.0092
dynamicSoaringProblem_4,0.0062,0.0097
dynamicSoaringProblem_5,0.0057,0.0097
dynamicSoaringProblem_6,0.0058,0.0098
dynamicSoaringProblem_7,0.0060,0.0095
dynamicSoaringProblem_8,0.0060,0.0094
e40r0100,0.0069,0.0109
ecl32,0.0134,0.0113
ecology1,0.0432,0.0403
ecology2,0.0433,0.0406
email-Enron,0.0154,0.0121
email-Eu-core-temporal,0.0055,0.0089
email-Eu-core,0.0054,0.0090
email-EuAll,0.0350,0.0175
email,0.0055,0.0093
engine,0.0220,0.0334
enron,0.0131,0.0140
epb0,0.0059,0.0094
epb1,0.0053,0.0094
epb2,0.0058,0.0096
epb3,0.0095,0.0107
eris1176,0.0052,0.0086
eu-2005,0.1515,0.1250
europe_osm,1.3718,1.2898
eurqsa,0.0053,0.0092
ex1,0.0048,0.0081
ex10,0.0053,0.0091
ex10hs,0.0052,0.0088
ex11,0.0079,0.0134
ex12,0.0053,0.0088
ex13,0.0054,0.0087
ex14,0.0054,0.0093
ex15,0.0054,0.0089
ex18,0.0053,0.0090
ex19,0.0064,0.0098
ex2,0.0053,0.0084
ex20,0.0054,0.0092
ex21,0.0051,0.0090
ex22,0.0050,0.0086
ex23,0.0053,0.0085
ex24,0.0051,0.0085
ex25,0.0049,0.0086
ex26,0.0058,0.0094
ex27,0.0053,0.0086
ex28,0.0053,0.0090
ex29,0.0050,0.0091
ex3,0.0052,0.0087
ex31,0.0056,0.0090
ex32,0.0050,0.0087
ex33,0.0051,0.0088
ex35,0.0061,0.0101
ex36,0.0050,0.0091
ex37,0.0055,0.0092
ex3sta1,0.0078,0.0119
ex4,0.0051,0.0089
ex40,0.0070,0.0109
ex6,0.0053,0.0084
ex7,0.0054,0.0086
ex8,0.0054,0.0085
ex9,0.0054,0.0090
exdata_1,0.0207,0.0258
extr1,0.0059,0.0093
extr1b,0.0059,0.0095
fcondp2,0.0558,0.0785
fd12,0.0058,0.0095
fd15,0.0060,0.0096
fd18,0.0062,0.0101
fe_4elt2,0.0051,0.0094
fe_body,0.0090,0.0099
fe_ocean,0.0111,0.0119
fe_rotor,0.0144,0.0182
fe_sphere,0.0051,0.0094
fe_tooth,0.0099,0.0122
fem_filter,0.0122,0.0185
fem_hifreq_circuit,0.1093,0.1330
filter2D,0.0048,0.0086
filter3D,0.0166,0.0227
finan512,0.0094,0.0108
finance256,0.0064,0.0097
fl2010,0.0254,0.0257
flickr,0.2449,0.1168
flowmeter0,0.0050,0.0092
flowmeter5,0.0051,0.0094
foldoc,0.0059,0.0098
football,0.0045,0.0082
ford1,0.0055,0.0094
ford2,0.0105,0.0108
fp,0.0083,0.0130
fpga_dcop_01,0.0056,0.0087
fpga_dcop_02,0.0056,0.0088
fpga_dcop_03,0.0057,0.0090
fpga_dcop_04,0.0055,0.0087
fpga_dcop_05,0.0056,0.0086
fpga_dcop_06,0.0057,0.0089
fpga_dcop_07,0.0058,0.0089
fpga_dcop_08,0.0058,0.0090
fpga_dcop_09,0.0056,0.0086
fpga_dcop_10,0.0058,0.0089
fpga_dcop_11,0.0056,0.0087
fpga_dcop_12,0.0055,0.0087
fpga_dcop_13,0.0055,0.0088
fpga_dcop_14,0.0055,0.0088
fpga_dcop_15,0.0055,0.0088
fpga_dcop_16,0.0058,0.0089
fpga_dcop_17,0.0056,0.0087
fpga_dcop_18,0.0055,0.0088
fpga_dcop_19,0.0057,0.0089
fpga_dcop_20,0.0056,0.0087
fpga_dcop_21,0.0057,0.0090
fpga_dcop_22,0.0056,0.0088
fpga_dcop_23,0.0057,0.0088
fpga_dcop_24,0.0056,0.0086
fpga_dcop_25,0.0056,0.0088
fpga_dcop_26,0.0055,0.0088
fpga_dcop_27,0.0058,0.0089
fpga_dcop_28,0.0058,0.0089
fpga_dcop_29,0.0057,0.0088
fpga_dcop_30,0.0058,0.0091
fpga_dcop_31,0.0055,0.0088
fpga_dcop_32,0.0056,0.0088
fpga_dcop_33,0.0056,0.0087
fpga_dcop_34,0.0057,0.0089
fpga_dcop_35,0.0056,0.0086
fpga_dcop_36,0.0056,0.0087
fpga_dcop_37,0.0056,0.0087
fpga_dcop_38,0.0055,0.0088
fpga_dcop_39,0.0055,0.0087
fpga_dcop_40,0.0057,0.0089
fpga_dcop_41,0.0055,0.0087
fpga_dcop_42,0.0056,0.0087
fpga_dcop_43,0.0057,0.0088
fpga_dcop_44,0.0056,0.0088
fpga_dcop_45,0.0057,0.0088
fpga_dcop_46,0.0056,0.0088
fpga_dcop_47,0.0058,0.0089
fpga_dcop_48,0.0058,0.0088
fpga_dcop_49,0.0056,0.0088
fpga_dcop_50,0.0057,0.0090
fpga_dcop_51,0.0057,0.0089
fpga_trans_01,0.0051,0.0093
fpga_trans_02,0.0050,0.0090
freeFlyingRobot_1,0.0051,0.0088
freeFlyingRobot_10,0.0061,0.0101
freeFlyingRobot_11,0.0062,0.0104
freeFlyingRobot_12,0.0059,0.0101
freeFlyingRobot_13,0.0065,0.0100
freeFlyingRobot_14,0.0064,0.0095
freeFlyingRobot_15,0.0064,0.0098
freeFlyingRobot_16,0.0066,0.0099
freeFlyingRobot_2,0.0058,0.0087
freeFlyingRobot_3,0.0061,0.0091
freeFlyingRobot_4,0.0057,0.0091
freeFlyingRobot_5,0.0054,0.0099
freeFlyingRobot_6,0.0055,0.0097
freeFlyingRobot_7,0.0055,0.0095
freeFlyingRobot_8,0.0063,0.0100
freeFlyingRobot_9,0.0063,0.0100
fs_183_3,0.0050,0.0082
fs_183_4,0.0051,0.0083
fs_183_6,0.0050,0.0083
fs_541_1,0.0046,0.0083
fs_541_2,0.0047,0.0084
fs_541_3,0.0047,0.0084
fs_541_4,0.0046,0.0082
fs_680_1,0.0057,0.0089
fs_680_2,0.0056,0.0089
fs_680_3,0.0057,0.0090
fs_760_1,0.0048,0.0085
fs_760_2,0.0048,0.0084
fs_760_3,0.0047,0.0083
fullb,0.0590,0.0803
fv1,0.0054,0.0097
fv2,0.0052,0.0090
fv3,0.0052,0.0090
fxm3_6,0.0056,0.0089
fxm4_6,0.0089,0.0107
g3rmt3m3,0.0059,0.0096
g7jac010,0.0051,0.0090
g7jac010sc,0.0051,0.0091
g7jac020,0.0055,0.0092
g7jac020sc,0.0056,0.0092
g7jac040,0.0061,0.0097
g7jac040sc,0.0061,0.0097
g7jac050sc,0.0067,0.0099
g7jac060,0.0071,0.0101
g7jac060sc,0.0071,0.0103
g7jac080,0.0077,0.0108
g7jac080sc,0.0077,0.0109
g7jac100,0.0103,0.0113
g7jac100sc,0.0104,0.0114
g7jac120,0.0106,0.0111
g7jac120sc,0.0106,0.0110
g7jac140,0.0101,0.0126
g7jac140sc,0.0100,0.0123
g7jac160,0.0103,0.0131
g7jac160sc,0.0103,0.0129
g7jac180,0.0108,0.0130
g7jac180sc,0.0107,0.0128
g7jac200,0.0113,0.0144
g7jac200sc,0.0112,0.0140
ga2010,0.0153,0.0166
garon1,0.0054,0.0095
garon2,0.0068,0.0105
gas_sensor,0.0094,0.0166
gearbox,0.0475,0.0658
gemat11,0.0049,0.0093
gemat12,0.0051,0.0095
geom,0.0072,0.0107
germany_osm,0.3240,0.2877
goddardRocketProblem_1,0.0051,0.0082
goddardRocketProblem_2,0.0054,0.0085
goodwin,0.0070,0.0099
gr_30_30,0.0050,0.0090
graham1,0.0079,0.0101
gre_1107,0.0049,0.0089
gre_343,0.0048,0.0086
gre_512,0.0048,0.0088
great-britain_osm,0.2054,0.1820
grid2,0.0058,0.0092
grid2_dual,0.0058,0.0092
gridgena,0.0087,0.0104
gsm_106857,0.1385,0.1554
gupta1,0.0138,0.0207
gupta2,0.0219,0.0363
gupta3,0.0694,0.0802
gyro,0.0082,0.0134
gyro_k,0.0081,0.0134
gyro_m,0.0077,0.0106
halfb,0.0607,0.0851
hangGlider_1,0.0052,0.0085
hangGlider_2,0.0050,0.0088
hangGlider_3,0.0056,0.0097
hangGlider_4,0.0054,0.0097
hangGlider_5,0.0059,0.0093
har_10NN,0.0063,0.0098
hcircuit,0.0125,0.0111
heart1,0.0085,0.0136
heart2,0.0075,0.0119
heart3,0.0075,0.0120
helm2d03,0.0159,0.0214
helm3d01,0.0097,0.0122
hep-th,0.0070,0.0104
hi2010,0.0069,0.0101
higgs-twitter,0.1321,0.1336
hollywood-2009,0.6757,0.8313
hood,0.0576,0.0750
hor_131,0.0050,0.0085
hugebubbles-00000,0.5646,0.5440
hugebubbles-00010,0.8275,0.7540
hugebubbles-00020,0.8667,0.7867
hugetrace-00000,0.1390,0.1277
hugetrace-00010,0.3827,0.3549
hugetrace-00020,0.5441,0.5082
hugetric-00000,0.1741,0.1625
hugetric-00010,0.2273,0.2090
hugetric-00020,0.2465,0.2264
human_gene1,0.1534,0.1768
human_gene2,0.1040,0.1472
hvdc1,0.0057,0.0096
hvdc2,0.0121,0.0143
hydr1,0.0059,0.0095
hydr1c,0.0057,0.0093
iChem_Jacobian,0.0201,0.0295
ia2010,0.0133,0.0143
ibm_matrix_2,0.0103,0.0127
id2010,0.0131,0.0133
ifiss_mat,0.0156,0.0265
igbt3,0.0062,0.0101
il2010,0.0228,0.0249
imagesensor,0.0124,0.0176
impcol_d,0.0059,0.0090
impcol_e,0.0047,0.0084
in-2004,0.1167,0.1126
in2010,0.0151,0.0162
indianpines_10NN,0.0058,0.0093
indochina-2004,0.9384,1.2815
init_adder1,0.0050,0.0092
inlet,0.0067,0.0096
inline_1,0.1662,0.2555
ins2,0.0180,0.0439
internet,0.0139,0.0166
invextr1_new,0.0109,0.0195
iprob,0.0248,0.0097
iris_dataset_30NN,0.0048,0.0088
it-2004,5.3068,7.7214
italy_osm,0.1744,0.1520
jagmesh1,0.0047,0.0085
jagmesh2,0.0046,0.0085
jagmesh3,0.0047,0.0088
jagmesh4,0.0048,0.0086
jagmesh5,0.0047,0.0089
jagmesh6,0.0048,0.0089
jagmesh7,0.0046,0.0086
jagmesh8,0.0049,0.0089
jagmesh9,0.0047,0.0088
jan99jac020,0.0063,0.0098
jan99jac020sc,0.0064,0.0098
jan99jac040,0.0065,0.0099
jan99jac040sc,0.0065,0.0099
jan99jac060,0.0068,0.0101
jan99jac060sc,0.0067,0.0097
jan99jac080,0.0067,0.0104
jan99jac080sc,0.0068,0.0105
jan99jac100,0.0075,0.0105
jan99jac100sc,0.0074,0.0104
jan99jac120,0.0072,0.0104
jan99jac120sc,0.0072,0.0107
jazz,0.0052,0.0091
jnlbrng1,0.0058,0.0102
jpwh_991,0.0057,0.0086
juba40k,0.0069,0.0104
k1_san,0.0110,0.0114
k3plates,0.0066,0.0104
k49_norm_10NN,0.0147,0.0174
kim1,0.0081,0.0119
kim2,0.0599,0.0739
kineticBatchReactor_1,0.0056,0.0095
kineticBatchReactor_2,0.0064,0.0097
kineticBatchReactor_3,0.0061,0.0092
kineticBatchReactor_4,0.0069,0.0099
kineticBatchReactor_5,0.0059,0.0095
kineticBatchReactor_6,0.0065,0.0094
kineticBatchReactor_7,0.0061,0.0097
kineticBatchReactor_8,0.0061,0.0098
kineticBatchReactor_9,0.0062,0.0095
kkt_power,0.1197,0.1149
kmer_A2a,6.4288,6.4086
kmer_P1a,5.2320,5.2108
kmer_U1a,2.5142,2.4876
kmer_V1r,6.1530,5.9133
kmer_V2a,2.0451,2.0221
kmnist_norm_10NN,0.0074,0.0104
kron_g500-logn16,0.0437,0.0488
kron_g500-logn17,0.1085,0.1100
kron_g500-logn18,0.2254,0.2307
kron_g500-logn19,0.4664,0.4914
kron_g500-logn20,0.9743,1.0353
kron_g500-logn21,2.0282,2.1799
ks2010,0.0144,0.0146
ky2010,0.0122,0.0128
la2010,0.0144,0.0142
laminar_duct3D,0.0265,0.0303
language,0.0195,0.0171
largebasis,0.0347,0.0397
laser,0.0057,0.0098
ldoor,0.2074,0.2879
lhr01,0.0059,0.0089
lhr02,0.0059,0.0094
lhr04,0.0063,0.0094
lhr04c,0.0065,0.0095
lhr07,0.0061,0.0091
lhr07c,0.0061,0.0093
lhr10,0.0073,0.0100
lhr10c,0.0073,0.0100
lhr11,0.0081,0.0098
lhr11c,0.0081,0.0099
lhr14,0.0095,0.0100
lhr14c,0.0095,0.0100
lhr17,0.0112,0.0103
lhr17c,0.0111,0.0104
lhr34,0.0112,0.0115
lhr34c,0.0112,0.0112
lhr71,0.0131,0.0145
lhr71c,0.0133,0.0145
li,0.0086,0.0149
light_in_tissue,0.0078,0.0100
linverse,0.0054,0.0092
ljournal-2008,0.5979,0.6304
lns_3937,0.0053,0.0093
lns_511,0.0046,0.0087
lnsp3937,0.0052,0.0095
lnsp_511,0.0046,0.0089
loc-Brightkite,0.0197,0.0142
loc-Gowalla,0.0313,0.0255
lock1074,0.0052,0.0088
lock2232,0.0054,0.0089
lock3491,0.0055,0.0095
lock_700,0.0049,0.0084
lowThrust_1,0.0051,0.0086
lowThrust_10,0.0061,0.0105
lowThrust_11,0.0068,0.0101
lowThrust_12,0.0062,0.0098
lowThrust_13,0.0065,0.0099
lowThrust_2,0.0049,0.0088
lowThrust_3,0.0061,0.0094
lowThrust_4,0.0062,0.0099
lowThrust_5,0.0064,0.0102
lowThrust_6,0.0066,0.0096
lowThrust_7,0.0063,0.0108
lowThrust_8,0.0068,0.0107
lowThrust_9,0.0062,0.0103
lp1,3.4828,0.0171
lpl1,0.0093,0.0106
lshp1009,0.0048,0.0087
lshp1270,0.0046,0.0085
lshp1561,0.0049,0.0088
lshp1882,0.0048,0.0085
lshp2233,0.0048,0.0090
lshp2614,0.0046,0.0086
lshp3025,0.0046,0.0090
lshp3466,0.0046,0.0092
lshp_265,0.0045,0.0083
lshp_406,0.0048,0.0088
lshp_577,0.0046,0.0082
lshp_778,0.0045,0.0086
lund_a,0.0045,0.0084
lund_b,0.0045,0.0085
lung1,0.0055,0.0091
lung2,0.0108,0.0107
luxembourg_osm,0.0082,0.0111
m133-b3,0.0112,0.0125
m14b,0.0356,0.0423
m3plates,0.0111,0.0147
m_t1,0.0495,0.0753
ma2010,0.0140,0.0146
mac_econ_fwd500,0.0121,0.0140
mahindas,0.0059,0.0092
majorbasis,0.0102,0.0172
man_5976,0.0061,0.0096
marine1,0.0401,0.0443
mario001,0.0073,0.0109
mario002,0.0189,0.0213
mark3jac020,0.0053,0.0092
mark3jac020sc,0.0053,0.0093
mark3jac040,0.0055,0.0094
mark3jac040sc,0.0055,0.0095
mark3jac060,0.0058,0.0097
mark3jac060sc,0.0058,0.0095
mark3jac080,0.0061,0.0101
mark3jac080sc,0.0060,0.0099
mark3jac100,0.0063,0.0100
mark3jac100sc,0.0064,0.0103
mark3jac120,0.0097,0.0102
mark3jac120sc,0.0097,0.0102
mark3jac140,0.0098,0.0104
mark3jac140sc,0.0098,0.0106
matrix-new_3,0.0134,0.0197
matrix_9,0.0116,0.0180
mbeacxc,0.0058,0.0092
mbeaflw,0.0057,0.0089
mbeause,0.0059,0.0089
mc2depi,0.0153,0.0196
mcca,0.0051,0.0085
mcfe,0.0051,0.0083
md2010,0.0137,0.0138
me2010,0.0114,0.0112
meg1,0.0059,0.0095
meg4,0.0054,0.0093
memchip,0.1042,0.1006
memplus,0.0072,0.0099
mesh2e1,0.0046,0.0084
mesh2em5,0.0048,0.0085
mesh3e1,0.0045,0.0084
mesh3em5,0.0045,0.0084
mhd1280a,0.0053,0.0088
mhd1280b,0.0051,0.0085
mhd3200a,0.0054,0.0084
mhd3200b,0.0049,0.0087
mhd4800a,0.0056,0.0088
mhd4800b,0.0050,0.0091
mhda416,0.0051,0.0084
mhdb416,0.0047,0.0089
mi2010,0.0163,0.0180
mice_10NN,0.0049,0.0088
micromass_10NN,0.0048,0.0086
mimo28x28_system,0.0063,0.0099
mimo46x46_system,0.0062,0.0100
mimo8x8_system,0.0063,0.0101
minnesota,0.0060,0.0098
minsurfo,0.0060,0.0101
mip1,0.5470,0.0812
mixtank_new,0.0116,0.0210
mn2010,0.0149,0.0161
mnist_test_norm_10NN,0.0072,0.0105
mo2010,0.0172,0.0181
mono_500Hz,0.0288,0.0401
mosfet2,0.0109,0.0163
mouse_gene,0.1781,0.2257
mplate,0.0057,0.0093
ms2010,0.0126,0.0131
msc00726,0.0051,0.0089
msc01050,0.0051,0.0083
msc01440,0.0053,0.0082
msc04515,0.0053,0.0089
msc10848,0.0084,0.0146
msc23052,0.0084,0.0134
msdoor,0.0964,0.1318
mt2010,0.0125,0.0120
mult_dcop_01,0.0083,0.0110
mult_dcop_02,0.0083,0.0108
mult_dcop_03,0.0081,0.0108
mycielskian10,0.0053,0.0088
mycielskian11,0.0063,0.0095
mycielskian12,0.0079,0.0116
mycielskian13,0.0088,0.0138
mycielskian14,0.0933,0.0262
mycielskian15,0.2107,0.0878
mycielskian16,0.5039,0.2557
mycielskian17,1.1787,0.7218
mycielskian18,2.7991,2.1168
mycielskian19,6.7532,6.1910
mycielskian7,0.0044,0.0079
mycielskian8,0.0051,0.0083
mycielskian9,0.0049,0.0083
n3c6-b7,0.0050,0.0091
nasa1824,0.0051,0.0084
nasa2146,0.0053,0.0090
nasa2910,0.0063,0.0094
nasa4704,0.0053,0.0087
nasasrb,0.0112,0.0204
nc2010,0.0165,0.0167
ncvxbqp1,0.0092,0.0104
ncvxqp1,0.0065,0.0098
ncvxqp3,0.0132,0.0117
ncvxqp5,0.0120,0.0118
ncvxqp7,0.0131,0.0125
ncvxqp9,0.0067,0.0103
nd12k,0.0711,0.1018
nd2010,0.0120,0.0123
nd24k,0.1309,0.1965
nd3k,0.0140,0.0218
nd6k,0.0377,0.0521
ne2010,0.0131,0.0136
nemeth01,0.0071,0.0122
nemeth02,0.0066,0.0101
nemeth03,0.0066,0.0101
nemeth04,0.0068,0.0102
nemeth05,0.0067,0.0102
nemeth06,0.0068,0.0103
nemeth07,0.0067,0.0103
nemeth08,0.0068,0.0103
nemeth09,0.0069,0.0101
nemeth10,0.0068,0.0104
nemeth11,0.0068,0.0107
nemeth12,0.0065,0.0107
nemeth13,0.0067,0.0109
nemeth14,0.0068,0.0106
nemeth15,0.0069,0.0110
nemeth16,0.0072,0.0115
nemeth17,0.0073,0.0117
nemeth18,0.0071,0.0120
nemeth19,0.0073,0.0128
nemeth20,0.0074,0.0130
nemeth21,0.0080,0.0141
nemeth22,0.0084,0.0154
nemeth23,0.0086,0.0158
nemeth24,0.0085,0.0157
nemeth25,0.0087,0.0160
nemeth26,0.0087,0.0159
net100,0.0166,0.0214
net125,0.0174,0.0239
net150,0.0195,0.0265
net25,0.0111,0.0109
net4-1,0.0164,0.0209
net50,0.0125,0.0139
net75,0.0143,0.0175
netherlands_osm,0.0694,0.0458
netscience,0.0061,0.0095
netz4504,0.0060,0.0093
netz4504_dual,0.0056,0.0095
nh2010,0.0081,0.0111
nj2010,0.0135,0.0142
nlpkkt120,0.4302,0.5818
nlpkkt160,1.0127,1.4188
nlpkkt200,1.9638,2.7391
nlpkkt240,3.3767,4.7156
nlpkkt80,0.1343,0.1735
nm2010,0.0139,0.0146
nmos3,0.0074,0.0104
nnc1374,0.0051,0.0085
nnc261,0.0047,0.0084
nnc666,0.0048,0.0085
nopoly,0.0054,0.0096
nopss_11k,0.0063,0.0103
nos1,0.0046,0.0091
nos2,0.0046,0.0088
nos3,0.0048,0.0086
nos5,0.0046,0.0087
nos6,0.0046,0.0087
nos7,0.0047,0.0088
ns3Da,0.0151,0.0207
nv1,0.0146,0.0218
nv2,0.6755,0.7011
nv2010,0.0121,0.0127
nxp1,0.0278,0.0269
ny2010,0.0180,0.0207
obstclae,0.0065,0.0101
odepa400,0.0055,0.0088
offshore,0.0260,0.0331
oh2010,0.0177,0.0206
ohne2,0.0589,0.0794
oilpan,0.0150,0.0257
ok2010,0.0153,0.0165
olafu,0.0080,0.0131
olesnik0,0.0119,0.0122
olm1000,0.0053,0.0091
olm2000,0.0055,0.0089
olm500,0.0052,0.0087
olm5000,0.0053,0.0090
onera_dual,0.0103,0.0107
onetone1,0.0098,0.0107
onetone2,0.0061,0.0100
opt1,0.0097,0.0201
optdigits_10NN,0.0062,0.0099
or2010,0.0150,0.0159
orani678,0.0074,0.0103
orbitRaising_1,0.0049,0.0088
orbitRaising_2,0.0046,0.0085
orbitRaising_3,0.0050,0.0087
orbitRaising_4,0.0049,0.0088
orsirr_1,0.0047,0.0087
orsirr_2,0.0047,0.0084
orsreg_1,0.0049,0.0095
oscil_dcop_01,0.0057,0.0087
oscil_dcop_02,0.0058,0.0088
oscil_dcop_03,0.0059,0.0089
oscil_dcop_04,0.0057,0.0089
oscil_dcop_05,0.0058,0.0089
oscil_dcop_06,0.0058,0.0089
oscil_dcop_07,0.0056,0.0088
oscil_dcop_08,0.0059,0.0089
oscil_dcop_09,0.0059,0.0090
oscil_dcop_10,0.0057,0.0086
oscil_dcop_11,0.0058,0.0087
oscil_dcop_12,0.0057,0.0086
oscil_dcop_13,0.0057,0.0086
oscil_dcop_14,0.0058,0.0090
oscil_dcop_15,0.0058,0.0090
oscil_dcop_16,0.0058,0.0089
oscil_dcop_17,0.0059,0.0089
oscil_dcop_18,0.0058,0.0089
oscil_dcop_19,0.0058,0.0090
oscil_dcop_20,0.0057,0.0086
oscil_dcop_21,0.0058,0.0089
oscil_dcop_22,0.0058,0.0089
oscil_dcop_23,0.0058,0.0089
oscil_dcop_24,0.0057,0.0087
oscil_dcop_25,0.0057,0.0087
oscil_dcop_26,0.0057,0.0086
oscil_dcop_27,0.0058,0.0089
oscil_dcop_28,0.0057,0.0087
oscil_dcop_29,0.0057,0.0088
oscil_dcop_30,0.0059,0.0088
oscil_dcop_31,0.0057,0.0086
oscil_dcop_32,0.0058,0.0089
oscil_dcop_33,0.0056,0.0088
oscil_dcop_34,0.0057,0.0088
oscil_dcop_35,0.0057,0.0087
oscil_dcop_36,0.0058,0.0089
oscil_dcop_37,0.0058,0.0089
oscil_dcop_38,0.0058,0.0089
oscil_dcop_39,0.0057,0.0087
oscil_dcop_40,0.0057,0.0087
oscil_dcop_41,0.0057,0.0090
oscil_dcop_42,0.0057,0.0086
oscil_dcop_43,0.0058,0.0090
oscil_dcop_44,0.0058,0.0089
oscil_dcop_45,0.0058,0.0089
oscil_dcop_46,0.0058,0.0088
oscil_dcop_47,0.0058,0.0088
oscil_dcop_48,0.0057,0.0087
oscil_dcop_49,0.0058,0.0089
oscil_dcop_50,0.0057,0.0086
oscil_dcop_51,0.0057,0.0089
oscil_dcop_52,0.0058,0.0089
oscil_dcop_53,0.0057,0.0086
oscil_dcop_54,0.0057,0.0087
oscil_dcop_55,0.0057,0.0086
oscil_dcop_56,0.0058,0.0089
oscil_dcop_57,0.0056,0.0088
oscil_trans_01,0.0054,0.0085
p2p-Gnutella04,0.0069,0.0103
p2p-Gnutella05,0.0066,0.0103
p2p-Gnutella06,0.0067,0.0104
p2p-Gnutella08,0.0066,0.0104
p2p-Gnutella09,0.0068,0.0101
p2p-Gnutella24,0.0083,0.0107
p2p-Gnutella25,0.0081,0.0108
p2p-Gnutella30,0.0082,0.0110
p2p-Gnutella31,0.0097,0.0126
pa2010,0.0207,0.0232
packing-500x100x100-b050,0.1700,0.2025
para-10,0.0311,0.0412
para-4,0.0300,0.0410
para-5,0.0312,0.0417
para-6,0.0311,0.0412
para-7,0.0311,0.0410
para-8,0.0312,0.0414
para-9,0.0311,0.0411
parabolic_fem,0.0220,0.0291
patents,0.2123,0.1956
patents_main,0.0203,0.0162
pattern1,0.0531,0.0743
pcrystk02,0.0078,0.0131
pcrystk03,0.0092,0.0177
pct20stif,0.0119,0.0210
pdb1HYS,0.0174,0.0329
pde225,0.0046,0.0085
pde2961,0.0048,0.0091
pde900,0.0048,0.0091
pds10,0.0061,0.0096
pesa,0.0051,0.0092
pf2177,0.0089,0.0133
pfinan512,0.0093,0.0106
piston,0.0056,0.0088
pkustk01,0.0081,0.0129
pkustk02,0.0075,0.0126
pkustk03,0.0127,0.0220
pkustk04,0.0175,0.0311
pkustk05,0.0106,0.0193
pkustk06,0.0121,0.0212
pkustk07,0.0117,0.0223
pkustk08,0.0140,0.0261
pkustk09,0.0088,0.0150
pkustk10,0.0161,0.0302
pkustk11,0.0260,0.0393
pkustk12,0.0428,0.0577
pkustk13,0.0373,0.0500
pkustk14,0.0742,0.1151
plantsmargin_12NN,0.0050,0.0086
plantstexture_10NN,0.0050,0.0089
plat1919,0.0050,0.0086
plat362,0.0049,0.0088
plbuckle,0.0050,0.0089
pli,0.0085,0.0148
plsk1919,0.0057,0.0093
plskz362,0.0055,0.0085
poisson2D,0.0046,0.0083
poisson3Da,0.0080,0.0124
poisson3Db,0.0308,0.0330
polblogs,0.0056,0.0086
poli,0.0079,0.0101
poli3,0.0078,0.0107
poli4,0.0093,0.0119
