Matrix Name,cd_perf (ms),cusparse_perf (ms)
cz10228,0.0053,0.0122
cz1268,0.0045,0.0106
cz148,0.0044,0.0105
cz20468,0.0059,0.0132
cz2548,0.0045,0.0110
cz308,0.0046,0.0103
cz40948,0.0072,0.0147
cz5108,0.0050,0.0118
cz628,0.0044,0.0104
d_pretok,0.0150,0.0248
darcy003,0.0253,0.0327
data,0.0044,0.0117
dataset12mfeatfactors_10NN,0.0049,0.0111
dataset16mfeatkarhunen_10NN,0.0050,0.0111
dataset18mfeatmorphological_10NN,0.0047,0.0112
dataset20mfeatpixel_10NN,0.0049,0.0112
dataset22mfeatzernike_10NN,0.0047,0.0113
dawson5,0.0116,0.0190
dblp-2010,0.0188,0.0269
dc1,0.0102,0.0186
dc2,0.0102,0.0183
dc3,0.0103,0.0186
de2010,0.0063,0.0139
debr,0.0669,0.0672
delaunay_n10,0.0041,0.0109
delaunay_n11,0.0046,0.0113
delaunay_n12,0.0045,0.0114
delaunay_n13,0.0047,0.0116
delaunay_n14,0.0051,0.0124
delaunay_n15,0.0056,0.0134
delaunay_n16,0.0071,0.0157
delaunay_n17,0.0093,0.0187
delaunay_n18,0.0146,0.0251
delaunay_n19,0.0452,0.0452
delaunay_n20,0.0862,0.0839
delaunay_n21,0.1675,0.1794
delaunay_n22,0.3338,0.3630
delaunay_n23,0.6647,0.7192
delaunay_n24,1.3273,1.4316
dendrimer,0.0050,0.0109
denormal,0.0113,0.0204
dermatology_5NN,0.0043,0.0106
descriptor_xingo6u,0.0058,0.0127
dgreen,0.4868,0.5038
diag,0.0049,0.0113
dictionary28,0.0089,0.0156
dielFilterV2clx,0.2392,0.2287
dielFilterV2real,0.4480,0.4496
dielFilterV3clx,0.2994,0.2854
dielFilterV3real,0.8005,0.7888
dixmaanl,0.0061,0.0145
dtoc,0.0057,0.0135
dw1024,0.0042,0.0112
dw2048,0.0044,0.0113
dw256A,0.0042,0.0108
dw256B,0.0042,0.0108
dw4096,0.0044,0.0118
dw8192,0.0044,0.0117
dwa512,0.0044,0.0109
dwb512,0.0042,0.0106
dwg961a,0.0044,0.0114
dwg961b,0.0044,0.0108
dwt_1005,0.0047,0.0113
dwt_1007,0.0045,0.0109
dwt_1242,0.0044,0.0108
dwt_162,0.0044,0.0103
dwt_193,0.0044,0.0101
dwt_198,0.0044,0.0102
dwt_209,0.0044,0.0099
dwt_221,0.0045,0.0106
dwt_245,0.0044,0.0108
dwt_2680,0.0045,0.0110
dwt_307,0.0042,0.0105
dwt_310,0.0042,0.0101
dwt_346,0.0045,0.0101
dwt_361,0.0045,0.0108
dwt_419,0.0043,0.0107
dwt_492,0.0043,0.0102
dwt_503,0.0046,0.0111
dwt_512,0.0049,0.0105
dwt_592,0.0044,0.0107
dwt_607,0.0043,0.0107
dwt_758,0.0045,0.0107
dwt_869,0.0042,0.0109
dwt_878,0.0043,0.0108
dwt_918,0.0045,0.0111
dwt_992,0.0046,0.0107
dynamicSoaringProblem_1,0.0054,0.0108
dynamicSoaringProblem_2,0.0064,0.0112
dynamicSoaringProblem_3,0.0053,0.0117
dynamicSoaringProblem_4,0.0061,0.0118
dynamicSoaringProblem_5,0.0049,0.0115
dynamicSoaringProblem_6,0.0051,0.0118
dynamicSoaringProblem_7,0.0058,0.0122
dynamicSoaringProblem_8,0.0056,0.0114
e40r0100,0.0080,0.0157
ecl32,0.0076,0.0156
ecology1,0.0692,0.0723
ecology2,0.0690,0.0720
email-Enron,0.0091,0.0160
email-Eu-core-temporal,0.0050,0.0115
email-Eu-core,0.0049,0.0116
email-EuAll,0.0110,0.0203
email,0.0046,0.0110
engine,0.0528,0.0538
enron,0.0103,0.0166
epb0,0.0045,0.0111
epb1,0.0048,0.0120
epb2,0.0057,0.0130
epb3,0.0067,0.0158
eris1176,0.0050,0.0112
eu-2005,0.1987,0.2002
europe_osm,2.1530,2.2364
eurqsa,0.0051,0.0123
ex1,0.0044,0.0101
ex10,0.0049,0.0116
ex10hs,0.0051,0.0116
ex11,0.0111,0.0186
ex12,0.0050,0.0118
ex13,0.0050,0.0114
ex14,0.0050,0.0118
ex15,0.0052,0.0123
ex18,0.0050,0.0118
ex19,0.0065,0.0139
ex2,0.0047,0.0112
ex20,0.0051,0.0118
ex21,0.0047,0.0106
ex22,0.0045,0.0107
ex23,0.0050,0.0115
ex24,0.0048,0.0114
ex25,0.0046,0.0105
ex26,0.0053,0.0121
ex27,0.0048,0.0108
ex28,0.0052,0.0120
ex29,0.0045,0.0113
ex3,0.0050,0.0117
ex31,0.0053,0.0120
ex32,0.0046,0.0114
ex33,0.0048,0.0118
ex35,0.0060,0.0136
ex36,0.0048,0.0116
ex37,0.0053,0.0118
ex3sta1,0.0096,0.0170
ex4,0.0046,0.0112
ex40,0.0071,0.0141
ex6,0.0049,0.0115
ex7,0.0051,0.0113
ex8,0.0052,0.0115
ex9,0.0052,0.0119
exdata_1,0.0163,0.0206
extr1,0.0051,0.0115
extr1b,0.0050,0.0115
fcondp2,0.1071,0.1087
fd12,0.0046,0.0117
fd15,0.0049,0.0120
fd18,0.0051,0.0121
fe_4elt2,0.0048,0.0123
fe_body,0.0064,0.0144
fe_ocean,0.0094,0.0194
fe_rotor,0.0143,0.0233
fe_sphere,0.0051,0.0133
fe_tooth,0.0109,0.0194
fem_filter,0.0156,0.0234
fem_hifreq_circuit,0.1973,0.1863
filter2D,0.0045,0.0111
filter3D,0.0316,0.0357
finan512,0.0084,0.0170
finance256,0.0064,0.0143
fl2010,0.0377,0.0424
flickr,0.1536,0.1443
flowmeter0,0.0050,0.0124
flowmeter5,0.0050,0.0124
foldoc,0.0058,0.0130
football,0.0044,0.0105
ford1,0.0050,0.0123
ford2,0.0078,0.0164
fp,0.0095,0.0162
fpga_dcop_01,0.0047,0.0112
fpga_dcop_02,0.0045,0.0109
fpga_dcop_03,0.0044,0.0109
fpga_dcop_04,0.0047,0.0113
fpga_dcop_05,0.0047,0.0112
fpga_dcop_06,0.0045,0.0109
fpga_dcop_07,0.0047,0.0112
fpga_dcop_08,0.0048,0.0113
fpga_dcop_09,0.0047,0.0111
fpga_dcop_10,0.0048,0.0114
fpga_dcop_11,0.0044,0.0107
fpga_dcop_12,0.0048,0.0113
fpga_dcop_13,0.0045,0.0108
fpga_dcop_14,0.0045,0.0108
fpga_dcop_15,0.0044,0.0107
fpga_dcop_16,0.0047,0.0113
fpga_dcop_17,0.0047,0.0112
fpga_dcop_18,0.0044,0.0107
fpga_dcop_19,0.0047,0.0110
fpga_dcop_20,0.0045,0.0108
fpga_dcop_21,0.0044,0.0107
fpga_dcop_22,0.0045,0.0109
fpga_dcop_23,0.0044,0.0109
fpga_dcop_24,0.0045,0.0110
fpga_dcop_25,0.0047,0.0112
fpga_dcop_26,0.0044,0.0108
fpga_dcop_27,0.0046,0.0109
fpga_dcop_28,0.0045,0.0108
fpga_dcop_29,0.0045,0.0110
fpga_dcop_30,0.0045,0.0109
fpga_dcop_31,0.0045,0.0108
fpga_dcop_32,0.0047,0.0112
fpga_dcop_33,0.0046,0.0109
fpga_dcop_34,0.0046,0.0111
fpga_dcop_35,0.0045,0.0113
fpga_dcop_36,0.0045,0.0109
fpga_dcop_37,0.0046,0.0111
fpga_dcop_38,0.0045,0.0108
fpga_dcop_39,0.0047,0.0111
fpga_dcop_40,0.0045,0.0108
fpga_dcop_41,0.0047,0.0113
fpga_dcop_42,0.0047,0.0111
fpga_dcop_43,0.0047,0.0112
fpga_dcop_44,0.0044,0.0109
fpga_dcop_45,0.0045,0.0111
fpga_dcop_46,0.0045,0.0108
fpga_dcop_47,0.0045,0.0108
fpga_dcop_48,0.0044,0.0107
fpga_dcop_49,0.0048,0.0113
fpga_dcop_50,0.0045,0.0110
fpga_dcop_51,0.0047,0.0112
fpga_trans_01,0.0048,0.0113
fpga_trans_02,0.0048,0.0113
freeFlyingRobot_1,0.0054,0.0110
freeFlyingRobot_10,0.0052,0.0115
freeFlyingRobot_11,0.0051,0.0123
freeFlyingRobot_12,0.0056,0.0119
freeFlyingRobot_13,0.0063,0.0116
freeFlyingRobot_14,0.0048,0.0116
freeFlyingRobot_15,0.0052,0.0116
freeFlyingRobot_16,0.0056,0.0118
freeFlyingRobot_2,0.0051,0.0111
freeFlyingRobot_3,0.0050,0.0113
freeFlyingRobot_4,0.0047,0.0112
freeFlyingRobot_5,0.0050,0.0113
freeFlyingRobot_6,0.0048,0.0115
freeFlyingRobot_7,0.0054,0.0116
freeFlyingRobot_8,0.0057,0.0120
freeFlyingRobot_9,0.0054,0.0118
fs_183_3,0.0047,0.0102
fs_183_4,0.0047,0.0102
fs_183_6,0.0050,0.0108
fs_541_1,0.0044,0.0109
fs_541_2,0.0044,0.0110
fs_541_3,0.0044,0.0110
fs_541_4,0.0044,0.0108
fs_680_1,0.0045,0.0107
fs_680_2,0.0044,0.0107
fs_680_3,0.0047,0.0109
fs_760_1,0.0044,0.0110
fs_760_2,0.0044,0.0107
fs_760_3,0.0045,0.0109
fullb,0.1126,0.1133
fv1,0.0051,0.0120
fv2,0.0049,0.0125
fv3,0.0049,0.0125
fxm3_6,0.0054,0.0121
fxm4_6,0.0076,0.0148
g3rmt3m3,0.0054,0.0126
g7jac010,0.0046,0.0114
g7jac010sc,0.0049,0.0115
g7jac020,0.0049,0.0115
g7jac020sc,0.0049,0.0116
g7jac040,0.0059,0.0128
g7jac040sc,0.0061,0.0128
g7jac050sc,0.0063,0.0133
g7jac060,0.0068,0.0134
g7jac060sc,0.0068,0.0134
g7jac080,0.0074,0.0145
g7jac080sc,0.0073,0.0141
g7jac100,0.0079,0.0155
g7jac100sc,0.0077,0.0151
g7jac120,0.0087,0.0161
g7jac120sc,0.0087,0.0163
g7jac140,0.0094,0.0172
g7jac140sc,0.0094,0.0170
g7jac160,0.0099,0.0178
g7jac160sc,0.0098,0.0176
g7jac180,0.0104,0.0183
g7jac180sc,0.0104,0.0183
g7jac200,0.0111,0.0188
g7jac200sc,0.0112,0.0192
ga2010,0.0169,0.0278
garon1,0.0050,0.0119
garon2,0.0072,0.0143
gas_sensor,0.0147,0.0243
gearbox,0.0889,0.0898
gemat11,0.0047,0.0120
gemat12,0.0046,0.0116
geom,0.0062,0.0124
germany_osm,0.5137,0.5315
goddardRocketProblem_1,0.0048,0.0109
goddardRocketProblem_2,0.0050,0.0108
goodwin,0.0063,0.0135
gr_30_30,0.0042,0.0104
graham1,0.0065,0.0139
gre_1107,0.0044,0.0113
gre_343,0.0042,0.0105
gre_512,0.0042,0.0108
great-britain_osm,0.3258,0.3479
grid2,0.0051,0.0118
grid2_dual,0.0049,0.0113
gridgena,0.0074,0.0154
gsm_106857,0.2027,0.1937
gupta1,0.0188,0.0248
gupta2,0.0460,0.0421
gupta3,0.0847,0.0833
gyro,0.0114,0.0191
gyro_k,0.0113,0.0189
gyro_m,0.0069,0.0146
halfb,0.1181,0.1194
hangGlider_1,0.0051,0.0108
hangGlider_2,0.0048,0.0110
hangGlider_3,0.0056,0.0121
hangGlider_4,0.0057,0.0129
hangGlider_5,0.0056,0.0129
har_10NN,0.0059,0.0131
hcircuit,0.0082,0.0166
heart1,0.0119,0.0186
heart2,0.0082,0.0149
heart3,0.0082,0.0149
helm2d03,0.0373,0.0380
helm3d01,0.0084,0.0162
hep-th,0.0057,0.0127
hi2010,0.0067,0.0139
higgs-twitter,0.1647,0.1688
hollywood-2009,1.0408,0.9738
hood,0.1052,0.1064
hor_131,0.0047,0.0109
hugebubbles-00000,1.0452,1.0651
hugebubbles-00010,1.6816,1.6880
hugebubbles-00020,1.7841,1.7894
hugetrace-00000,0.2524,0.2650
hugetrace-00010,0.7287,0.7303
hugetrace-00020,1.0479,1.0350
hugetric-00000,0.3172,0.3314
hugetric-00010,0.4504,0.4514
hugetric-00020,0.4951,0.4946
human_gene1,0.2113,0.2016
human_gene2,0.1503,0.1491
hvdc1,0.0054,0.0127
hvdc2,0.0130,0.0217
hydr1,0.0051,0.0119
hydr1c,0.0049,0.0119
iChem_Jacobian,0.0516,0.0502
ia2010,0.0135,0.0239
ibm_matrix_2,0.0115,0.0189
id2010,0.0120,0.0217
ifiss_mat,0.0420,0.0440
igbt3,0.0062,0.0134
il2010,0.0314,0.0392
imagesensor,0.0182,0.0262
impcol_d,0.0050,0.0110
impcol_e,0.0042,0.0108
in-2004,0.1849,0.1947
in2010,0.0158,0.0270
indianpines_10NN,0.0063,0.0138
indochina-2004,1.7780,1.8230
init_adder1,0.0048,0.0115
inlet,0.0063,0.0136
inline_1,0.3312,0.3195
ins2,0.0370,0.0409
internet,0.0095,0.0172
invextr1_new,0.0157,0.0235
iprob,0.0145,0.0118
iris_dataset_30NN,0.0044,0.0101
it-2004,10.1327,10.9935
italy_osm,0.2680,0.2953
jagmesh1,0.0041,0.0105
jagmesh2,0.0041,0.0109
jagmesh3,0.0043,0.0113
jagmesh4,0.0042,0.0109
jagmesh5,0.0042,0.0106
jagmesh6,0.0043,0.0109
jagmesh7,0.0042,0.0105
jagmesh8,0.0042,0.0108
jagmesh9,0.0044,0.0113
jan99jac020,0.0053,0.0119
jan99jac020sc,0.0052,0.0120
jan99jac040,0.0056,0.0122
jan99jac040sc,0.0057,0.0121
jan99jac060,0.0062,0.0134
jan99jac060sc,0.0061,0.0132
jan99jac080,0.0064,0.0137
jan99jac080sc,0.0063,0.0132
jan99jac100,0.0065,0.0141
jan99jac100sc,0.0066,0.0141
jan99jac120,0.0068,0.0144
jan99jac120sc,0.0068,0.0142
jazz,0.0046,0.0102
jnlbrng1,0.0057,0.0132
jpwh_991,0.0044,0.0110
juba40k,0.0057,0.0136
k1_san,0.0083,0.0169
k3plates,0.0064,0.0144
k49_norm_10NN,0.0140,0.0223
kim1,0.0106,0.0192
kim2,0.1121,0.1147
kineticBatchReactor_1,0.0051,0.0114
kineticBatchReactor_2,0.0067,0.0124
kineticBatchReactor_3,0.0061,0.0118
kineticBatchReactor_4,0.0068,0.0123
kineticBatchReactor_5,0.0051,0.0125
kineticBatchReactor_6,0.0056,0.0125
kineticBatchReactor_7,0.0057,0.0121
kineticBatchReactor_8,0.0059,0.0120
kineticBatchReactor_9,0.0056,0.0126
kkt_power,0.1886,0.1963
kmer_A2a,13.9500,11.9814
kmer_P1a,11.3480,9.7536
kmer_U1a,4.5967,4.6994
kmer_V1r,13.7500,12.5007
kmer_V2a,3.7338,3.8206
kmnist_norm_10NN,0.0072,0.0154
kron_g500-logn16,0.0633,0.0681
kron_g500-logn17,0.1241,0.1309
kron_g500-logn18,0.2614,0.2701
kron_g500-logn19,0.5337,0.5454
kron_g500-logn20,1.1079,1.1282
kron_g500-logn21,2.4896,2.3181
ks2010,0.0148,0.0247
ky2010,0.0113,0.0208
la2010,0.0137,0.0240
laminar_duct3D,0.0431,0.0449
language,0.0147,0.0245
largebasis,0.0648,0.0660
laser,0.0046,0.0120
ldoor,0.4254,0.4163
lhr01,0.0047,0.0111
lhr02,0.0049,0.0114
lhr04,0.0054,0.0121
lhr04c,0.0054,0.0120
lhr07,0.0058,0.0129
lhr07c,0.0057,0.0128
lhr10,0.0066,0.0134
lhr10c,0.0065,0.0133
lhr11,0.0060,0.0129
lhr11c,0.0062,0.0136
lhr14,0.0068,0.0139
lhr14c,0.0069,0.0137
lhr17,0.0071,0.0141
lhr17c,0.0072,0.0142
lhr34,0.0091,0.0167
lhr34c,0.0092,0.0169
lhr71,0.0137,0.0221
lhr71c,0.0137,0.0219
li,0.0126,0.0209
light_in_tissue,0.0069,0.0144
linverse,0.0053,0.0123
ljournal-2008,1.1344,1.0622
lns_3937,0.0044,0.0117
lns_511,0.0045,0.0108
lnsp3937,0.0047,0.0115
lnsp_511,0.0043,0.0108
loc-Brightkite,0.0102,0.0179
loc-Gowalla,0.5346,0.0322
lock1074,0.0048,0.0109
lock2232,0.0050,0.0112
lock3491,0.0053,0.0120
lock_700,0.0047,0.0105
lowThrust_1,0.0047,0.0110
lowThrust_10,0.0060,0.0133
lowThrust_11,0.0062,0.0136
lowThrust_12,0.0062,0.0135
lowThrust_13,0.0063,0.0136
lowThrust_2,0.0046,0.0113
lowThrust_3,0.0053,0.0118
lowThrust_4,0.0055,0.0126
lowThrust_5,0.0059,0.0130
lowThrust_6,0.0060,0.0131
lowThrust_7,0.0061,0.0134
lowThrust_8,0.0062,0.0137
lowThrust_9,0.0061,0.0134
lp1,2.3816,0.0296
lpl1,0.0072,0.0149
lshp1009,0.0041,0.0108
lshp1270,0.0043,0.0108
lshp1561,0.0042,0.0109
lshp1882,0.0044,0.0111
lshp2233,0.0044,0.0116
lshp2614,0.0044,0.0111
lshp3025,0.0045,0.0117
lshp3466,0.0044,0.0112
lshp_265,0.0041,0.0103
lshp_406,0.0041,0.0105
lshp_577,0.0043,0.0110
lshp_778,0.0042,0.0104
lund_a,0.0044,0.0106
lund_b,0.0046,0.0105
lung1,0.0045,0.0110
lung2,0.0076,0.0160
luxembourg_osm,0.0066,0.0154
m133-b3,0.0103,0.0199
m14b,0.0457,0.0472
m3plates,0.0068,0.0145
m_t1,0.0922,0.0936
ma2010,0.0124,0.0227
mac_econ_fwd500,0.0138,0.0225
mahindas,0.0048,0.0112
majorbasis,0.0154,0.0251
man_5976,0.0057,0.0127
marine1,0.0758,0.0695
mario001,0.0063,0.0139
mario002,0.0252,0.0325
mark3jac020,0.0052,0.0124
mark3jac020sc,0.0050,0.0123
mark3jac040,0.0054,0.0129
mark3jac040sc,0.0053,0.0128
mark3jac060,0.0059,0.0133
mark3jac060sc,0.0058,0.0132
mark3jac080,0.0062,0.0142
mark3jac080sc,0.0061,0.0140
mark3jac100,0.0066,0.0141
mark3jac100sc,0.0068,0.0147
mark3jac120,0.0072,0.0154
mark3jac120sc,0.0071,0.0150
mark3jac140,0.0075,0.0159
mark3jac140sc,0.0075,0.0161
matrix-new_3,0.0320,0.0341
matrix_9,0.0172,0.0264
mbeacxc,0.0053,0.0106
mbeaflw,0.0055,0.0110
mbeause,0.0055,0.0111
mc2depi,0.0340,0.0360
mcca,0.0047,0.0106
mcfe,0.0045,0.0108
md2010,0.0117,0.0221
me2010,0.0077,0.0166
meg1,0.0054,0.0114
meg4,0.0049,0.0117
memchip,0.1992,0.2215
memplus,0.0058,0.0129
mesh2e1,0.0044,0.0106
mesh2em5,0.0043,0.0106
mesh3e1,0.0044,0.0108
mesh3em5,0.0042,0.0105
mhd1280a,0.0048,0.0110
mhd1280b,0.0045,0.0108
mhd3200a,0.0052,0.0117
mhd3200b,0.0047,0.0116
mhd4800a,0.0051,0.0121
mhd4800b,0.0044,0.0115
mhda416,0.0044,0.0103
mhdb416,0.0043,0.0107
mi2010,0.0194,0.0306
mice_10NN,0.0047,0.0114
micromass_10NN,0.0047,0.0112
mimo28x28_system,0.0053,0.0127
mimo46x46_system,0.0052,0.0121
mimo8x8_system,0.0053,0.0128
minnesota,0.0049,0.0113
minsurfo,0.0053,0.0136
mip1,0.3237,0.0912
mixtank_new,0.0177,0.0255
mn2010,0.0154,0.0259
mnist_test_norm_10NN,0.0078,0.0150
mo2010,0.0208,0.0323
mono_500Hz,0.0541,0.0497
mosfet2,0.0179,0.0267
mouse_gene,0.2736,0.2848
mplate,0.0055,0.0125
ms2010,0.0121,0.0218
msc00726,0.0046,0.0105
msc01050,0.0048,0.0109
msc01440,0.0048,0.0114
msc04515,0.0051,0.0125
msc10848,0.0117,0.0188
msc23052,0.0114,0.0186
msdoor,0.1888,0.1868
mt2010,0.0104,0.0198
mult_dcop_01,0.0069,0.0138
mult_dcop_02,0.0070,0.0145
mult_dcop_03,0.0074,0.0141
mycielskian10,0.0049,0.0112
mycielskian11,0.0055,0.0120
mycielskian12,0.0166,0.0141
mycielskian13,0.0275,0.0194
mycielskian14,0.0612,0.0339
mycielskian15,0.1389,0.0957
mycielskian16,0.3268,0.2639
mycielskian17,0.8196,0.7701
mycielskian18,3.4617,2.3052
mycielskian19,10.4982,6.9726
mycielskian7,0.0045,0.0106
mycielskian8,0.0047,0.0107
mycielskian9,0.0046,0.0105
n3c6-b7,0.0047,0.0119
nasa1824,0.0048,0.0113
nasa2146,0.0051,0.0116
nasa2910,0.0053,0.0120
nasa4704,0.0053,0.0120
nasasrb,0.0274,0.0324
nc2010,0.0172,0.0285
ncvxbqp1,0.0072,0.0156
ncvxqp1,0.0053,0.0124
ncvxqp3,0.0090,0.0171
ncvxqp5,0.0081,0.0162
ncvxqp7,0.0094,0.0180
ncvxqp9,0.0056,0.0127
nd12k,0.1267,0.1214
nd2010,0.0097,0.0197
nd24k,0.2511,0.2328
nd3k,0.0355,0.0350
nd6k,0.0655,0.0651
ne2010,0.0125,0.0231
nemeth01,0.0084,0.0160
nemeth02,0.0066,0.0141
nemeth03,0.0066,0.0139
nemeth04,0.0067,0.0143
nemeth05,0.0066,0.0140
nemeth06,0.0065,0.0138
nemeth07,0.0065,0.0137
nemeth08,0.0065,0.0138
nemeth09,0.0065,0.0138
nemeth10,0.0065,0.0137
nemeth11,0.0065,0.0140
nemeth12,0.0068,0.0144
nemeth13,0.0066,0.0142
nemeth14,0.0070,0.0145
nemeth15,0.0072,0.0147
nemeth16,0.0075,0.0152
nemeth17,0.0077,0.0149
nemeth18,0.0080,0.0156
nemeth19,0.0088,0.0165
nemeth20,0.0100,0.0175
nemeth21,0.0112,0.0183
nemeth22,0.0117,0.0188
nemeth23,0.0125,0.0199
nemeth24,0.0125,0.0197
nemeth25,0.0125,0.0198
nemeth26,0.0126,0.0202
net100,0.0185,0.0254
net125,0.0251,0.0308
net150,0.0360,0.0369
net25,0.0084,0.0153
net4-1,0.2745,0.0312
net50,0.0120,0.0197
net75,0.0150,0.0235
netherlands_osm,0.0961,0.1120
netscience,0.0051,0.0113
netz4504,0.0050,0.0119
netz4504_dual,0.0049,0.0111
nh2010,0.0070,0.0151
nj2010,0.0122,0.0222
nlpkkt120,0.8692,0.9744
nlpkkt160,2.1405,2.2889
nlpkkt200,4.1449,4.4095
nlpkkt240,7.2335,7.6539
nlpkkt80,0.2645,0.2785
nm2010,0.0130,0.0229
nmos3,0.0073,0.0155
nnc1374,0.0044,0.0108
nnc261,0.0044,0.0104
nnc666,0.0045,0.0106
nopoly,0.0051,0.0124
nopss_11k,0.0053,0.0122
nos1,0.0043,0.0109
nos2,0.0043,0.0114
nos3,0.0044,0.0112
nos5,0.0045,0.0105
nos6,0.0041,0.0111
nos7,0.0043,0.0111
ns3Da,0.0271,0.0327
nv1,0.0259,0.0329
nv2,0.6667,0.6942
nv2010,0.0089,0.0176
nxp1,0.0396,0.0397
ny2010,0.0223,0.0331
obstclae,0.0057,0.0137
odepa400,0.0044,0.0104
offshore,0.0515,0.0502
oh2010,0.0215,0.0328
ohne2,0.1104,0.1055
oilpan,0.0419,0.0435
ok2010,0.0165,0.0273
olafu,0.0106,0.0183
olesnik0,0.0094,0.0181
olm1000,0.0044,0.0110
olm2000,0.0048,0.0115
olm500,0.0046,0.0106
olm5000,0.0050,0.0117
onera_dual,0.0069,0.0163
onetone1,0.0075,0.0152
onetone2,0.0062,0.0141
opt1,0.0151,0.0229
optdigits_10NN,0.0066,0.0137
or2010,0.0145,0.0248
orani678,0.0068,0.0125
orbitRaising_1,0.0044,0.0107
orbitRaising_2,0.0044,0.0109
orbitRaising_3,0.0047,0.0115
orbitRaising_4,0.0044,0.0111
orsirr_1,0.0044,0.0110
orsirr_2,0.0045,0.0106
orsreg_1,0.0042,0.0113
oscil_dcop_01,0.0049,0.0107
oscil_dcop_02,0.0049,0.0107
oscil_dcop_03,0.0047,0.0107
oscil_dcop_04,0.0047,0.0103
oscil_dcop_05,0.0049,0.0106
oscil_dcop_06,0.0047,0.0102
oscil_dcop_07,0.0047,0.0103
oscil_dcop_08,0.0046,0.0102
oscil_dcop_09,0.0047,0.0102
oscil_dcop_10,0.0046,0.0103
oscil_dcop_11,0.0047,0.0103
oscil_dcop_12,0.0047,0.0103
oscil_dcop_13,0.0049,0.0106
oscil_dcop_14,0.0046,0.0103
oscil_dcop_15,0.0049,0.0107
oscil_dcop_16,0.0047,0.0102
oscil_dcop_17,0.0047,0.0103
oscil_dcop_18,0.0047,0.0103
oscil_dcop_19,0.0046,0.0102
oscil_dcop_20,0.0046,0.0102
oscil_dcop_21,0.0049,0.0106
oscil_dcop_22,0.0047,0.0103
oscil_dcop_23,0.0046,0.0103
oscil_dcop_24,0.0047,0.0106
oscil_dcop_25,0.0046,0.0103
oscil_dcop_26,0.0049,0.0105
oscil_dcop_27,0.0047,0.0105
oscil_dcop_28,0.0048,0.0104
oscil_dcop_29,0.0049,0.0107
oscil_dcop_30,0.0049,0.0107
oscil_dcop_31,0.0047,0.0107
oscil_dcop_32,0.0046,0.0103
oscil_dcop_33,0.0049,0.0103
oscil_dcop_34,0.0047,0.0104
oscil_dcop_35,0.0049,0.0106
oscil_dcop_36,0.0047,0.0103
oscil_dcop_37,0.0046,0.0101
oscil_dcop_38,0.0047,0.0103
oscil_dcop_39,0.0049,0.0107
oscil_dcop_40,0.0049,0.0106
oscil_dcop_41,0.0049,0.0107
oscil_dcop_42,0.0047,0.0103
oscil_dcop_43,0.0046,0.0101
oscil_dcop_44,0.0046,0.0102
oscil_dcop_45,0.0047,0.0103
oscil_dcop_46,0.0048,0.0108
oscil_dcop_47,0.0047,0.0103
oscil_dcop_48,0.0047,0.0103
oscil_dcop_49,0.0048,0.0108
oscil_dcop_50,0.0049,0.0106
oscil_dcop_51,0.0048,0.0108
oscil_dcop_52,0.0049,0.0102
oscil_dcop_53,0.0047,0.0103
oscil_dcop_54,0.0046,0.0103
oscil_dcop_55,0.0047,0.0108
oscil_dcop_56,0.0047,0.0106
oscil_dcop_57,0.0048,0.0104
oscil_trans_01,0.0047,0.0102
p2p-Gnutella04,0.0059,0.0131
p2p-Gnutella05,0.0061,0.0130
p2p-Gnutella06,0.0057,0.0126
p2p-Gnutella08,0.0056,0.0122
p2p-Gnutella09,0.0057,0.0120
p2p-Gnutella24,0.0066,0.0134
p2p-Gnutella25,0.0064,0.0135
p2p-Gnutella30,0.0069,0.0139
p2p-Gnutella31,0.0077,0.0147
pa2010,0.0300,0.0373
packing-500x100x100-b050,0.3378,0.3741
para-10,0.0589,0.0588
para-4,0.0579,0.0568
para-5,0.0589,0.0587
para-6,0.0590,0.0573
para-7,0.0589,0.0572
para-8,0.0589,0.0590
para-9,0.0589,0.0572
parabolic_fem,0.0486,0.0497
patents,0.2962,0.2917
patents_main,0.0131,0.0219
pattern1,0.0841,0.0795
pcrystk02,0.0104,0.0179
pcrystk03,0.0140,0.0223
pct20stif,0.0280,0.0328
pdb1HYS,0.0461,0.0487
pde225,0.0041,0.0107
pde2961,0.0042,0.0115
pde900,0.0042,0.0108
pds10,0.0061,0.0128
pesa,0.0048,0.0119
pf2177,0.0126,0.0180
pfinan512,0.0083,0.0168
piston,0.0052,0.0117
pkustk01,0.0108,0.0184
pkustk02,0.0091,0.0165
pkustk03,0.0370,0.0378
pkustk04,0.0466,0.0465
pkustk05,0.0176,0.0252
pkustk06,0.0249,0.0298
pkustk07,0.0189,0.0270
pkustk08,0.0363,0.0366
pkustk09,0.0131,0.0211
pkustk10,0.0481,0.0490
pkustk11,0.0565,0.0567
pkustk12,0.0750,0.0761
pkustk13,0.0683,0.0696
pkustk14,0.1355,0.1351
plantsmargin_12NN,0.0046,0.0110
plantstexture_10NN,0.0048,0.0111
plat1919,0.0047,0.0111
plat362,0.0044,0.0101
plbuckle,0.0045,0.0112
pli,0.0126,0.0208
plsk1919,0.0044,0.0112
plskz362,0.0049,0.0108
poisson2D,0.0043,0.0109
poisson3Da,0.0107,0.0157
poisson3Db,0.0312,0.0418
polblogs,0.0051,0.0114
poli,0.0057,0.0122
poli3,0.0064,0.0129
poli4,0.0063,0.0145
poli_large,0.0063,0.0126
