Matrix Name,cd_perf (ms),cusparse_perf (ms)
dataset20mfeatpixel_10NN,0.0048,0.0126
dataset22mfeatzernike_10NN,0.0051,0.0130
dawson5,0.0086,0.0182
dblp-2010,0.0299,0.0265
dc1,0.0161,0.0186
dc2,0.0161,0.0187
dc3,0.0161,0.0186
de2010,0.0066,0.0153
debr,0.0414,0.0441
delaunay_n10,0.0048,0.0130
delaunay_n11,0.0050,0.0132
delaunay_n12,0.0049,0.0138
delaunay_n13,0.0053,0.0143
delaunay_n14,0.0056,0.0146
delaunay_n15,0.0059,0.0155
delaunay_n16,0.0094,0.0159
delaunay_n17,0.0103,0.0177
delaunay_n18,0.0123,0.0219
delaunay_n19,0.0175,0.0317
delaunay_n20,0.0475,0.0549
delaunay_n21,0.0875,0.0924
delaunay_n22,0.1657,0.1874
delaunay_n23,0.3220,0.3739
delaunay_n24,0.6413,0.7460
dendrimer,0.0057,0.0131
denormal,0.0091,0.0184
dermatology_5NN,0.0045,0.0122
descriptor_xingo6u,0.0081,0.0156
dgreen,0.4957,0.4358
diag,0.0061,0.0146
dictionary28,0.0125,0.0189
dielFilterV2clx,0.1245,0.1689
dielFilterV2real,0.2266,0.3126
dielFilterV3clx,0.1512,0.2361
dielFilterV3real,0.3930,0.6133
dixmaanl,0.0058,0.0154
dtoc,0.0083,0.0163
dw1024,0.0049,0.0132
dw2048,0.0049,0.0130
dw256A,0.0048,0.0129
dw256B,0.0047,0.0128
dw4096,0.0050,0.0141
dw8192,0.0052,0.0144
dwa512,0.0047,0.0126
dwb512,0.0048,0.0129
dwg961a,0.0050,0.0127
dwg961b,0.0049,0.0127
dwt_1005,0.0050,0.0124
dwt_1007,0.0050,0.0127
dwt_1242,0.0052,0.0130
dwt_162,0.0048,0.0120
dwt_193,0.0047,0.0124
dwt_198,0.0049,0.0119
dwt_209,0.0048,0.0118
dwt_221,0.0048,0.0118
dwt_245,0.0047,0.0117
dwt_2680,0.0050,0.0132
dwt_307,0.0046,0.0125
dwt_310,0.0048,0.0126
dwt_346,0.0050,0.0123
dwt_361,0.0049,0.0122
dwt_419,0.0047,0.0124
dwt_492,0.0047,0.0124
dwt_503,0.0049,0.0123
dwt_512,0.0061,0.0129
dwt_592,0.0047,0.0130
dwt_607,0.0048,0.0130
dwt_758,0.0049,0.0129
dwt_869,0.0048,0.0128
dwt_878,0.0049,0.0127
dwt_918,0.0047,0.0126
dwt_992,0.0050,0.0123
dynamicSoaringProblem_1,0.0058,0.0130
dynamicSoaringProblem_2,0.0060,0.0131
dynamicSoaringProblem_3,0.0057,0.0136
dynamicSoaringProblem_4,0.0062,0.0142
dynamicSoaringProblem_5,0.0058,0.0140
dynamicSoaringProblem_6,0.0060,0.0138
dynamicSoaringProblem_7,0.0059,0.0138
dynamicSoaringProblem_8,0.0064,0.0143
e40r0100,0.0069,0.0159
ecl32,0.0137,0.0164
ecology1,0.0440,0.0479
ecology2,0.0440,0.0477
email-Enron,0.0158,0.0172
email-Eu-core-temporal,0.0055,0.0128
email-Eu-core,0.0055,0.0131
email-EuAll,0.0367,0.0239
email,0.0056,0.0135
engine,0.0217,0.0396
enron,0.0134,0.0193
epb0,0.0061,0.0138
epb1,0.0052,0.0141
epb2,0.0056,0.0146
epb3,0.0096,0.0163
eris1176,0.0054,0.0132
eu-2005,0.1512,0.1316
europe_osm,1.4080,1.3315
eurqsa,0.0055,0.0141
ex1,0.0048,0.0117
ex10,0.0053,0.0135
ex10hs,0.0054,0.0136
ex11,0.0080,0.0187
ex12,0.0052,0.0132
ex13,0.0056,0.0134
ex14,0.0053,0.0134
ex15,0.0053,0.0135
ex18,0.0054,0.0136
ex19,0.0065,0.0146
ex2,0.0053,0.0124
ex20,0.0055,0.0137
ex21,0.0049,0.0128
ex22,0.0051,0.0130
ex23,0.0053,0.0127
ex24,0.0051,0.0129
ex25,0.0050,0.0126
ex26,0.0059,0.0137
ex27,0.0052,0.0124
ex28,0.0053,0.0134
ex29,0.0050,0.0133
ex3,0.0053,0.0132
ex31,0.0056,0.0139
ex32,0.0051,0.0132
ex33,0.0049,0.0130
ex35,0.0060,0.0149
ex36,0.0052,0.0138
ex37,0.0055,0.0133
ex3sta1,0.0078,0.0169
ex4,0.0052,0.0132
ex40,0.0068,0.0154
ex6,0.0054,0.0128
ex7,0.0054,0.0130
ex8,0.0055,0.0132
ex9,0.0054,0.0131
exdata_1,0.0211,0.0305
extr1,0.0059,0.0138
extr1b,0.0059,0.0137
fcondp2,0.0558,0.0841
fd12,0.0060,0.0143
fd15,0.0061,0.0146
fd18,0.0064,0.0153
fe_4elt2,0.0052,0.0143
fe_body,0.0092,0.0156
fe_ocean,0.0114,0.0178
fe_rotor,0.0146,0.0240
fe_sphere,0.0052,0.0148
fe_tooth,0.0101,0.0180
fem_filter,0.0122,0.0240
fem_hifreq_circuit,0.1092,0.1390
filter2D,0.0050,0.0130
filter3D,0.0166,0.0288
finan512,0.0095,0.0163
finance256,0.0064,0.0151
fl2010,0.0254,0.0329
flickr,0.2442,0.1243
flowmeter0,0.0053,0.0142
flowmeter5,0.0051,0.0139
foldoc,0.0061,0.0148
football,0.0045,0.0115
ford1,0.0056,0.0144
ford2,0.0108,0.0166
fp,0.0082,0.0174
fpga_dcop_01,0.0057,0.0129
fpga_dcop_02,0.0059,0.0132
fpga_dcop_03,0.0058,0.0130
fpga_dcop_04,0.0056,0.0130
fpga_dcop_05,0.0056,0.0130
fpga_dcop_06,0.0058,0.0132
fpga_dcop_07,0.0056,0.0130
fpga_dcop_08,0.0056,0.0129
fpga_dcop_09,0.0057,0.0131
fpga_dcop_10,0.0058,0.0129
fpga_dcop_11,0.0057,0.0130
fpga_dcop_12,0.0057,0.0131
fpga_dcop_13,0.0057,0.0132
fpga_dcop_14,0.0057,0.0133
fpga_dcop_15,0.0059,0.0134
fpga_dcop_16,0.0057,0.0131
fpga_dcop_17,0.0057,0.0131
fpga_dcop_18,0.0058,0.0132
fpga_dcop_19,0.0058,0.0132
fpga_dcop_20,0.0059,0.0133
fpga_dcop_21,0.0057,0.0128
fpga_dcop_22,0.0056,0.0130
fpga_dcop_23,0.0057,0.0130
fpga_dcop_24,0.0057,0.0128
fpga_dcop_25,0.0059,0.0134
fpga_dcop_26,0.0056,0.0130
fpga_dcop_27,0.0057,0.0130
fpga_dcop_28,0.0057,0.0133
fpga_dcop_29,0.0056,0.0130
fpga_dcop_30,0.0057,0.0130
fpga_dcop_31,0.0057,0.0132
fpga_dcop_32,0.0057,0.0131
fpga_dcop_33,0.0056,0.0130
fpga_dcop_34,0.0059,0.0132
fpga_dcop_35,0.0058,0.0130
fpga_dcop_36,0.0057,0.0133
fpga_dcop_37,0.0059,0.0134
fpga_dcop_38,0.0058,0.0130
fpga_dcop_39,0.0056,0.0130
fpga_dcop_40,0.0056,0.0130
fpga_dcop_41,0.0058,0.0132
fpga_dcop_42,0.0056,0.0130
fpga_dcop_43,0.0059,0.0133
fpga_dcop_44,0.0059,0.0132
fpga_dcop_45,0.0057,0.0132
fpga_dcop_46,0.0057,0.0131
fpga_dcop_47,0.0057,0.0132
fpga_dcop_48,0.0057,0.0128
fpga_dcop_49,0.0059,0.0132
fpga_dcop_50,0.0056,0.0130
fpga_dcop_51,0.0057,0.0129
fpga_trans_01,0.0050,0.0132
fpga_trans_02,0.0051,0.0134
freeFlyingRobot_1,0.0054,0.0128
freeFlyingRobot_10,0.0061,0.0148
freeFlyingRobot_11,0.0062,0.0151
freeFlyingRobot_12,0.0060,0.0142
freeFlyingRobot_13,0.0069,0.0148
freeFlyingRobot_14,0.0066,0.0141
freeFlyingRobot_15,0.0066,0.0147
freeFlyingRobot_16,0.0066,0.0142
freeFlyingRobot_2,0.0059,0.0129
freeFlyingRobot_3,0.0060,0.0131
freeFlyingRobot_4,0.0061,0.0142
freeFlyingRobot_5,0.0054,0.0144
freeFlyingRobot_6,0.0058,0.0142
freeFlyingRobot_7,0.0057,0.0138
freeFlyingRobot_8,0.0065,0.0149
freeFlyingRobot_9,0.0061,0.0144
fs_183_3,0.0051,0.0119
fs_183_4,0.0053,0.0120
fs_183_6,0.0051,0.0118
fs_541_1,0.0049,0.0125
fs_541_2,0.0048,0.0121
fs_541_3,0.0048,0.0129
fs_541_4,0.0047,0.0122
fs_680_1,0.0058,0.0131
fs_680_2,0.0060,0.0128
fs_680_3,0.0057,0.0127
fs_760_1,0.0048,0.0125
fs_760_2,0.0049,0.0124
fs_760_3,0.0050,0.0128
fullb,0.0591,0.0863
fv1,0.0053,0.0141
fv2,0.0052,0.0141
fv3,0.0052,0.0138
fxm3_6,0.0056,0.0136
fxm4_6,0.0089,0.0155
g3rmt3m3,0.0058,0.0141
g7jac010,0.0052,0.0136
g7jac010sc,0.0052,0.0136
g7jac020,0.0057,0.0144
g7jac020sc,0.0056,0.0140
g7jac040,0.0061,0.0145
g7jac040sc,0.0061,0.0144
g7jac050sc,0.0066,0.0145
g7jac060,0.0070,0.0151
g7jac060sc,0.0070,0.0151
g7jac080,0.0077,0.0156
g7jac080sc,0.0077,0.0158
g7jac100,0.0104,0.0163
g7jac100sc,0.0106,0.0166
g7jac120,0.0108,0.0165
g7jac120sc,0.0109,0.0167
g7jac140,0.0102,0.0177
g7jac140sc,0.0102,0.0178
g7jac160,0.0104,0.0182
g7jac160sc,0.0105,0.0186
g7jac180,0.0109,0.0183
g7jac180sc,0.0110,0.0183
g7jac200,0.0115,0.0197
g7jac200sc,0.0115,0.0197
ga2010,0.0157,0.0229
garon1,0.0053,0.0135
garon2,0.0069,0.0158
gas_sensor,0.0095,0.0225
gearbox,0.0474,0.0711
gemat11,0.0050,0.0144
gemat12,0.0052,0.0143
geom,0.0074,0.0152
germany_osm,0.3336,0.3053
goddardRocketProblem_1,0.0051,0.0123
goddardRocketProblem_2,0.0058,0.0128
goodwin,0.0071,0.0146
gr_30_30,0.0050,0.0131
graham1,0.0081,0.0152
gre_1107,0.0049,0.0129
gre_343,0.0049,0.0121
gre_512,0.0048,0.0128
great-britain_osm,0.2120,0.1991
grid2,0.0059,0.0139
grid2_dual,0.0057,0.0132
gridgena,0.0088,0.0158
gsm_106857,0.1389,0.1622
gupta1,0.0138,0.0258
gupta2,0.0221,0.0424
gupta3,0.0690,0.0844
gyro,0.0082,0.0185
gyro_k,0.0083,0.0191
gyro_m,0.0076,0.0154
halfb,0.0606,0.0902
hangGlider_1,0.0054,0.0123
hangGlider_2,0.0051,0.0132
hangGlider_3,0.0053,0.0143
hangGlider_4,0.0055,0.0147
hangGlider_5,0.0061,0.0143
har_10NN,0.0062,0.0144
hcircuit,0.0127,0.0168
heart1,0.0086,0.0184
heart2,0.0075,0.0163
heart3,0.0074,0.0159
helm2d03,0.0161,0.0280
helm3d01,0.0097,0.0176
hep-th,0.0073,0.0154
hi2010,0.0068,0.0150
higgs-twitter,0.1301,0.1394
hollywood-2009,0.6646,0.8380
hood,0.0577,0.0808
hor_131,0.0049,0.0122
hugebubbles-00000,0.5782,0.5671
hugebubbles-00010,0.8394,0.7790
hugebubbles-00020,0.8808,0.8138
hugetrace-00000,0.1425,0.1431
hugetrace-00010,0.3915,0.3744
hugetrace-00020,0.5564,0.5307
hugetric-00000,0.1786,0.1794
hugetric-00010,0.2322,0.2253
hugetric-00020,0.2531,0.2428
human_gene1,0.1531,0.1810
human_gene2,0.1037,0.1510
hvdc1,0.0057,0.0147
hvdc2,0.0123,0.0203
hydr1,0.0059,0.0140
hydr1c,0.0059,0.0140
iChem_Jacobian,0.0200,0.0359
ia2010,0.0135,0.0200
ibm_matrix_2,0.0102,0.0180
id2010,0.0134,0.0188
ifiss_mat,0.0155,0.0326
igbt3,0.0061,0.0148
il2010,0.0231,0.0321
imagesensor,0.0125,0.0235
impcol_d,0.0058,0.0125
impcol_e,0.0049,0.0118
in-2004,0.1170,0.1200
in2010,0.0155,0.0228
indianpines_10NN,0.0059,0.0140
indochina-2004,0.9395,1.3017
init_adder1,0.0051,0.0134
inlet,0.0070,0.0149
inline_1,0.1659,0.2623
ins2,0.0183,0.0501
internet,0.0143,0.0223
invextr1_new,0.0107,0.0245
iprob,0.0249,0.0143
iris_dataset_30NN,0.0047,0.0124
italy_osm,0.1798,0.1685
jagmesh1,0.0048,0.0126
jagmesh2,0.0047,0.0129
jagmesh3,0.0047,0.0132
jagmesh4,0.0048,0.0127
jagmesh5,0.0047,0.0132
jagmesh6,0.0047,0.0130
jagmesh7,0.0046,0.0130
jagmesh8,0.0049,0.0130
jagmesh9,0.0049,0.0135
jan99jac020,0.0065,0.0146
jan99jac020sc,0.0065,0.0146
jan99jac040,0.0065,0.0144
jan99jac040sc,0.0067,0.0147
jan99jac060,0.0068,0.0147
jan99jac060sc,0.0069,0.0150
jan99jac080,0.0069,0.0158
jan99jac080sc,0.0069,0.0159
jan99jac100,0.0076,0.0159
jan99jac100sc,0.0075,0.0157
jan99jac120,0.0074,0.0162
jan99jac120sc,0.0073,0.0159
jazz,0.0052,0.0124
jnlbrng1,0.0061,0.0159
jpwh_991,0.0057,0.0125
juba40k,0.0072,0.0159
k1_san,0.0113,0.0169
k3plates,0.0067,0.0156
k49_norm_10NN,0.0148,0.0229
kim1,0.0083,0.0174
kim2,0.0599,0.0801
kineticBatchReactor_1,0.0056,0.0132
kineticBatchReactor_2,0.0063,0.0141
kineticBatchReactor_3,0.0061,0.0137
kineticBatchReactor_4,0.0068,0.0144
kineticBatchReactor_5,0.0061,0.0145
kineticBatchReactor_6,0.0066,0.0143
kineticBatchReactor_7,0.0063,0.0141
kineticBatchReactor_8,0.0062,0.0143
kineticBatchReactor_9,0.0064,0.0145
kkt_power,0.1204,0.1229
kmer_A2a,6.4740,6.5827
kmer_P1a,5.2717,5.3397
kmer_U1a,2.5360,2.5379
kmer_V1r,6.2776,6.1036
kmer_V2a,2.0637,2.0663
kmnist_norm_10NN,0.0074,0.0153
kron_g500-logn16,0.0441,0.0547
kron_g500-logn17,0.1084,0.1157
kron_g500-logn18,0.2254,0.2364
kron_g500-logn19,0.4723,0.4980
kron_g500-logn20,0.9780,1.0429
kron_g500-logn21,2.0283,2.1885
ks2010,0.0147,0.0209
ky2010,0.0125,0.0188
la2010,0.0147,0.0202
laminar_duct3D,0.0275,0.0362
language,0.0202,0.0237
largebasis,0.0351,0.0460
laser,0.0057,0.0141
lhr01,0.0060,0.0133
lhr02,0.0063,0.0142
lhr04,0.0065,0.0144
lhr04c,0.0065,0.0139
lhr07,0.0063,0.0139
lhr07c,0.0062,0.0138
lhr10,0.0076,0.0151
lhr10c,0.0074,0.0148
lhr11,0.0084,0.0148
lhr11c,0.0083,0.0146
lhr14,0.0097,0.0149
lhr14c,0.0096,0.0150
lhr17,0.0115,0.0152
lhr17c,0.0116,0.0155
lhr34,0.0117,0.0169
lhr34c,0.0116,0.0165
lhr71,0.0148,0.0201
lhr71c,0.0147,0.0200
li,0.0085,0.0199
light_in_tissue,0.0079,0.0152
linverse,0.0052,0.0138
ljournal-2008,0.6052,0.6531
lns_3937,0.0055,0.0137
lns_511,0.0048,0.0128
lnsp3937,0.0051,0.0137
lnsp_511,0.0048,0.0128
loc-Brightkite,0.0203,0.0197
loc-Gowalla,0.0320,0.0313
lock1074,0.0053,0.0130
lock2232,0.0053,0.0131
lock3491,0.0054,0.0137
lock_700,0.0049,0.0123
lowThrust_1,0.0051,0.0126
lowThrust_10,0.0063,0.0162
lowThrust_11,0.0070,0.0153
lowThrust_12,0.0064,0.0154
lowThrust_13,0.0066,0.0150
lowThrust_2,0.0049,0.0133
lowThrust_3,0.0060,0.0140
lowThrust_4,0.0065,0.0153
lowThrust_5,0.0066,0.0155
lowThrust_6,0.0067,0.0146
lowThrust_7,0.0064,0.0155
lowThrust_8,0.0070,0.0160
lowThrust_9,0.0064,0.0155
lp1,3.4800,0.0245
lpl1,0.0095,0.0159
lshp1009,0.0047,0.0125
lshp1270,0.0046,0.0128
lshp1561,0.0048,0.0129
lshp1882,0.0049,0.0130
lshp2233,0.0048,0.0133
lshp2614,0.0046,0.0133
lshp3025,0.0046,0.0135
lshp3466,0.0048,0.0138
lshp_265,0.0046,0.0120
lshp_406,0.0046,0.0123
lshp_577,0.0046,0.0122
lshp_778,0.0045,0.0125
lund_a,0.0046,0.0119
lund_b,0.0048,0.0122
lung1,0.0056,0.0134
lung2,0.0110,0.0165
luxembourg_osm,0.0085,0.0168
m133-b3,0.0114,0.0184
m14b,0.0358,0.0488
m3plates,0.0118,0.0197
m_t1,0.0495,0.0805
ma2010,0.0142,0.0204
mac_econ_fwd500,0.0124,0.0200
mahindas,0.0060,0.0139
majorbasis,0.0103,0.0232
man_5976,0.0060,0.0140
marine1,0.0400,0.0504
mario001,0.0075,0.0164
mario002,0.0192,0.0279
mark3jac020,0.0054,0.0144
mark3jac020sc,0.0053,0.0140
mark3jac040,0.0056,0.0147
mark3jac040sc,0.0055,0.0145
mark3jac060,0.0058,0.0146
mark3jac060sc,0.0059,0.0147
mark3jac080,0.0061,0.0153
mark3jac080sc,0.0062,0.0155
mark3jac100,0.0063,0.0154
mark3jac100sc,0.0064,0.0155
mark3jac120,0.0100,0.0159
mark3jac120sc,0.0100,0.0159
mark3jac140,0.0100,0.0160
mark3jac140sc,0.0100,0.0161
matrix-new_3,0.0135,0.0253
matrix_9,0.0118,0.0239
mbeacxc,0.0059,0.0126
mbeaflw,0.0060,0.0126
mbeause,0.0059,0.0125
mc2depi,0.0157,0.0273
mcca,0.0052,0.0122
mcfe,0.0053,0.0125
md2010,0.0141,0.0200
me2010,0.0116,0.0164
meg1,0.0060,0.0142
meg4,0.0053,0.0138
memchip,0.1048,0.1117
memplus,0.0073,0.0149
mesh2e1,0.0046,0.0119
mesh2em5,0.0046,0.0119
mesh3e1,0.0047,0.0123
mesh3em5,0.0046,0.0119
mhd1280a,0.0052,0.0128
mhd1280b,0.0051,0.0128
mhd3200a,0.0055,0.0129
mhd3200b,0.0050,0.0132
mhd4800a,0.0054,0.0132
mhd4800b,0.0051,0.0136
mhda416,0.0053,0.0123
mhdb416,0.0048,0.0123
mi2010,0.0166,0.0243
mice_10NN,0.0049,0.0128
micromass_10NN,0.0049,0.0127
mimo28x28_system,0.0065,0.0152
mimo46x46_system,0.0064,0.0148
mimo8x8_system,0.0065,0.0149
minnesota,0.0059,0.0140
minsurfo,0.0060,0.0155
mip1,0.5495,0.0861
mixtank_new,0.0115,0.0261
mn2010,0.0151,0.0219
mnist_test_norm_10NN,0.0072,0.0153
mo2010,0.0175,0.0241
mono_500Hz,0.0284,0.0467
mosfet2,0.0108,0.0215
mouse_gene,0.1778,0.2298
mplate,0.0058,0.0139
ms2010,0.0130,0.0193
msc00726,0.0053,0.0131
msc01050,0.0054,0.0130
msc01440,0.0054,0.0129
msc04515,0.0053,0.0135
msc10848,0.0084,0.0193
msc23052,0.0084,0.0184
msdoor,0.0965,0.1379
mt2010,0.0129,0.0181
mult_dcop_01,0.0084,0.0163
mult_dcop_02,0.0083,0.0161
mult_dcop_03,0.0082,0.0158
mycielskian10,0.0053,0.0126
mycielskian11,0.0063,0.0137
mycielskian12,0.0080,0.0160
mycielskian13,0.0087,0.0183
mycielskian14,0.0932,0.0312
mycielskian15,0.2120,0.0925
mycielskian16,0.5029,0.2605
mycielskian17,1.1787,0.7257
mycielskian18,2.7944,2.1193
mycielskian19,6.7512,6.1961
mycielskian7,0.0044,0.0115
mycielskian8,0.0050,0.0117
mycielskian9,0.0050,0.0120
n3c6-b7,0.0050,0.0138
nasa1824,0.0051,0.0124
nasa2146,0.0053,0.0135
nasa2910,0.0061,0.0136
nasa4704,0.0055,0.0134
nasasrb,0.0113,0.0259
nc2010,0.0169,0.0231
ncvxbqp1,0.0095,0.0161
ncvxqp1,0.0066,0.0148
ncvxqp3,0.0137,0.0174
ncvxqp5,0.0122,0.0169
ncvxqp7,0.0135,0.0180
ncvxqp9,0.0067,0.0153
nd12k,0.0708,0.1068
nd2010,0.0123,0.0178
nd24k,0.1306,0.2012
nd3k,0.0141,0.0267
nd6k,0.0374,0.0567
ne2010,0.0134,0.0197
nemeth01,0.0072,0.0177
nemeth02,0.0067,0.0150
nemeth03,0.0067,0.0153
nemeth04,0.0066,0.0150
nemeth05,0.0066,0.0151
nemeth06,0.0067,0.0150
nemeth07,0.0067,0.0152
nemeth08,0.0067,0.0151
nemeth09,0.0069,0.0151
nemeth10,0.0068,0.0153
nemeth11,0.0067,0.0152
nemeth12,0.0066,0.0158
nemeth13,0.0067,0.0158
nemeth14,0.0069,0.0158
nemeth15,0.0069,0.0160
nemeth16,0.0071,0.0161
nemeth17,0.0072,0.0164
nemeth18,0.0071,0.0169
nemeth19,0.0074,0.0180
nemeth20,0.0075,0.0184
nemeth21,0.0082,0.0193
nemeth22,0.0084,0.0204
nemeth23,0.0086,0.0210
nemeth24,0.0087,0.0209
nemeth25,0.0086,0.0206
nemeth26,0.0086,0.0206
net100,0.0168,0.0263
net125,0.0177,0.0293
net150,0.0198,0.0321
net25,0.0114,0.0156
net4-1,0.0166,0.0267
net50,0.0130,0.0191
net75,0.0145,0.0223
netherlands_osm,0.0717,0.0539
netscience,0.0062,0.0136
netz4504,0.0062,0.0137
netz4504_dual,0.0059,0.0137
nh2010,0.0082,0.0161
nj2010,0.0138,0.0200
nlpkkt120,0.4301,0.5956
nlpkkt160,1.0113,1.4545
nlpkkt200,1.9651,2.8159
nlpkkt240,3.3803,4.8320
nlpkkt80,0.1346,0.1804
nm2010,0.0143,0.0203
nmos3,0.0073,0.0157
nnc1374,0.0050,0.0129
nnc261,0.0048,0.0119
nnc666,0.0047,0.0122
nopoly,0.0054,0.0142
nopss_11k,0.0065,0.0156
nos1,0.0046,0.0123
nos2,0.0050,0.0128
nos3,0.0049,0.0130
nos5,0.0047,0.0127
nos6,0.0048,0.0128
nos7,0.0046,0.0126
ns3Da,0.0150,0.0259
nv1,0.0146,0.0270
nv2,0.6734,0.7073
nv2010,0.0124,0.0183
nxp1,0.0286,0.0332
ny2010,0.0183,0.0273
obstclae,0.0065,0.0152
odepa400,0.0056,0.0124
offshore,0.0265,0.0394
oh2010,0.0180,0.0268
ohne2,0.0587,0.0849
oilpan,0.0151,0.0320
ok2010,0.0155,0.0225
olafu,0.0080,0.0181
olesnik0,0.0121,0.0177
olm1000,0.0054,0.0127
olm2000,0.0054,0.0130
olm500,0.0052,0.0124
olm5000,0.0052,0.0136
onera_dual,0.0106,0.0166
onetone1,0.0099,0.0159
onetone2,0.0062,0.0153
opt1,0.0096,0.0247
optdigits_10NN,0.0062,0.0146
or2010,0.0154,0.0217
orani678,0.0074,0.0143
orbitRaising_1,0.0047,0.0123
orbitRaising_2,0.0048,0.0127
orbitRaising_3,0.0049,0.0127
orbitRaising_4,0.0050,0.0130
orsirr_1,0.0048,0.0128
orsirr_2,0.0048,0.0124
orsreg_1,0.0047,0.0137
oscil_dcop_01,0.0058,0.0123
oscil_dcop_02,0.0058,0.0121
oscil_dcop_03,0.0058,0.0124
oscil_dcop_04,0.0060,0.0126
oscil_dcop_05,0.0058,0.0124
oscil_dcop_06,0.0059,0.0125
oscil_dcop_07,0.0058,0.0124
oscil_dcop_08,0.0060,0.0127
oscil_dcop_09,0.0058,0.0122
oscil_dcop_10,0.0060,0.0127
oscil_dcop_11,0.0059,0.0126
oscil_dcop_12,0.0059,0.0125
oscil_dcop_13,0.0060,0.0128
oscil_dcop_14,0.0058,0.0123
oscil_dcop_15,0.0058,0.0122
oscil_dcop_16,0.0059,0.0126
oscil_dcop_17,0.0061,0.0127
oscil_dcop_18,0.0058,0.0122
oscil_dcop_19,0.0058,0.0124
oscil_dcop_20,0.0060,0.0127
oscil_dcop_21,0.0060,0.0127
oscil_dcop_22,0.0059,0.0123
oscil_dcop_23,0.0058,0.0123
oscil_dcop_24,0.0058,0.0123
oscil_dcop_25,0.0058,0.0122
oscil_dcop_26,0.0058,0.0124
oscil_dcop_27,0.0058,0.0121
oscil_dcop_28,0.0058,0.0122
oscil_dcop_29,0.0058,0.0124
oscil_dcop_30,0.0058,0.0123
oscil_dcop_31,0.0060,0.0128
oscil_dcop_32,0.0059,0.0124
oscil_dcop_33,0.0060,0.0127
oscil_dcop_34,0.0058,0.0127
oscil_dcop_35,0.0058,0.0124
oscil_dcop_36,0.0059,0.0125
oscil_dcop_37,0.0058,0.0123
oscil_dcop_38,0.0058,0.0121
oscil_dcop_39,0.0059,0.0123
oscil_dcop_40,0.0060,0.0126
oscil_dcop_41,0.0058,0.0127
oscil_dcop_42,0.0059,0.0126
oscil_dcop_43,0.0059,0.0125
oscil_dcop_44,0.0058,0.0124
oscil_dcop_45,0.0059,0.0126
oscil_dcop_46,0.0058,0.0125
oscil_dcop_47,0.0059,0.0126
oscil_dcop_48,0.0058,0.0126
oscil_dcop_49,0.0061,0.0127
oscil_dcop_50,0.0059,0.0124
oscil_dcop_51,0.0058,0.0124
oscil_dcop_52,0.0058,0.0124
oscil_dcop_53,0.0058,0.0127
oscil_dcop_54,0.0059,0.0123
oscil_dcop_55,0.0060,0.0127
oscil_dcop_56,0.0059,0.0124
oscil_dcop_57,0.0058,0.0123
oscil_trans_01,0.0057,0.0122
p2p-Gnutella04,0.0071,0.0153
p2p-Gnutella05,0.0067,0.0151
p2p-Gnutella06,0.0069,0.0152
p2p-Gnutella08,0.0066,0.0149
p2p-Gnutella09,0.0069,0.0148
p2p-Gnutella24,0.0084,0.0159
p2p-Gnutella25,0.0083,0.0160
p2p-Gnutella30,0.0083,0.0163
p2p-Gnutella31,0.0097,0.0177
pa2010,0.0209,0.0293
packing-500x100x100-b050,0.1701,0.2107
para-10,0.0319,0.0471
para-4,0.0304,0.0469
para-5,0.0320,0.0475
para-6,0.0320,0.0475
para-7,0.0319,0.0475
para-8,0.0319,0.0469
para-9,0.0320,0.0472
parabolic_fem,0.0242,0.0367
patents,0.2131,0.2059
patents_main,0.0211,0.0227
pattern1,0.0531,0.0787
pcrystk02,0.0078,0.0179
pcrystk03,0.0093,0.0231
pct20stif,0.0120,0.0267
pdb1HYS,0.0179,0.0391
pde225,0.0049,0.0122
pde2961,0.0050,0.0136
pde900,0.0049,0.0128
pds10,0.0062,0.0146
pesa,0.0053,0.0144
pf2177,0.0090,0.0184
pfinan512,0.0094,0.0161
piston,0.0056,0.0132
pkustk01,0.0081,0.0180
pkustk02,0.0075,0.0176
pkustk03,0.0128,0.0279
pkustk04,0.0175,0.0369
pkustk05,0.0107,0.0250
pkustk06,0.0121,0.0266
pkustk07,0.0117,0.0276
pkustk08,0.0140,0.0314
pkustk09,0.0087,0.0201
pkustk10,0.0162,0.0366
pkustk11,0.0257,0.0449
pkustk12,0.0427,0.0629
pkustk13,0.0373,0.0556
pkustk14,0.0738,0.1199
plantsmargin_12NN,0.0050,0.0126
plantstexture_10NN,0.0049,0.0127
plat1919,0.0051,0.0129
plat362,0.0047,0.0124
plbuckle,0.0049,0.0130
pli,0.0086,0.0200
plsk1919,0.0058,0.0135
plskz362,0.0056,0.0118
poisson2D,0.0046,0.0121
poisson3Da,0.0080,0.0174
poisson3Db,0.0309,0.0386
polblogs,0.0056,0.0129
poli,0.0082,0.0144
poli3,0.0083,0.0160
poli4,0.0095,0.0169
poli_large,0.0079,0.0157
pores_2,0.0049,0.0131
pores_3,0.0048,0.0126
power,0.0063,0.0146
power197k,0.0269,0.0338
power9,0.0154,0.0257
powersim,0.0066,0.0146
pre2,0.0453,0.0515
preferentialAttachment,0.0208,0.0273
problem1,0.0048,0.0129
psmigr_1,0.0080,0.0174
psmigr_2,0.0079,0.0160
psmigr_3,0.0080,0.0177
pwt,0.0077,0.0152
pwtk,0.0569,0.0848
qa8fk,0.0087,0.0209
qa8fm,0.0087,0.0207
qc2534,0.0068,0.0154
qc324,0.0049,0.0125
qh1484,0.0058,0.0131
