Matrix,Init0 Time (ms),Init1 Time (ms),Best Time (ms),Best col_frac,Best hot_frac
cnr-2000,0.208091,0.240409,0.207053,0.4309533484554535,0.3195361595594924
com-Amazon,0.147037,0.148217,0.135061,0.7672505651486212,0.3099525039644498
com-Youtube,0.587552,0.541258,0.541258,1.0,1.0
